x,y,z,t,mu,alpha
311.4075,90.2302,238.4542,882.0000,-0.0126,10.1674
304.1224,96.7190,236.7193,883.0000,-0.0069,10.1674
296.3566,103.6345,236.9280,884.0000,-0.0030,10.1674
289.5669,109.6803,238.0839,885.0000,-0.0015,10.1674
283.3299,115.2337,237.6194,886.0000,-0.0008,10.1674
276.3560,121.4432,235.9100,887.0000,-0.0004,10.1674
268.6165,128.3342,235.5206,888.0000,-0.0002,10.1674
261.5178,134.6546,236.5783,889.0000,-0.0001,10.1674
255.1855,140.2927,236.6364,890.0000,-0.0000,10.1674
248.4590,146.2817,235.1578,891.0000,-0.0000,10.1674
240.8604,153.0472,234.2954,892.0000,-0.0000,10.1674
233.5168,159.5856,235.0716,893.0000,-0.0000,10.1674
227.0140,165.3755,235.5188,894.0000,-0.0000,10.1674
220.4488,171.2209,234.4033,895.0000,-0.0000,10.1674
213.0576,177.8017,233.2453,896.0000,-0.0000,10.1674
205.5621,184.4754,233.6302,897.0000,-0.0000,10.1674
198.8455,190.4556,234.3008,898.0000,-0.0000,10.1674
192.3512,196.2379,233.6058,899.0000,-0.0000,10.1674
185.1860,202.6175,232.3408,900.0000,-0.0000,10.1674
177.6410,209.3353,232.3040,901.0000,-0.0000,10.1674
170.7021,215.5134,233.0260,902.0000,-0.0000,10.1674
164.1961,221.3061,232.7395,903.0000,-0.0000,10.1674
157.2364,227.5028,231.5338,904.0000,-0.0000,10.1674
149.7341,234.1826,231.1139,905.0000,-0.0000,10.1674
142.5976,240.5366,231.7317,906.0000,-0.0000,10.1674
136.0126,246.3996,231.7839,907.0000,-0.0000,10.1674
129.2120,252.4547,230.7596,908.0000,-0.0000,10.1674
121.8200,259.0362,230.0438,909.0000,-0.0000,10.1674
114.5363,265.5213,230.4388,910.0000,-0.0000,10.1674
107.8252,271.4967,230.7219,911.0000,-0.0000,10.1674
101.1236,277.4635,229.9501,912.0000,-0.0000,10.1674
93.8781,283.9145,229.0535,913.0000,-0.0000,10.1674
86.5121,290.4730,229.1603,914.0000,-0.0000,10.1674
79.6513,296.5816,229.5523,915.0000,-0.0000,10.1674
72.9864,302.5158,229.0573,916.0000,-0.0000,10.1674
65.8934,308.8311,228.1025,917.0000,-0.0000,10.1674
58.5118,315.4034,227.9131,918.0000,-0.0000,10.1674
51.5021,321.6445,228.2981,919.0000,-0.0000,10.1674
44.8176,327.5962,228.0629,920.0000,-0.0000,10.1674
37.8589,333.7919,227.1598,921.0000,-0.0000,10.1674
30.5191,340.3270,226.7135,922.0000,-0.0000,10.1674
23.3830,346.6807,226.9963,923.0000,-0.0000,10.1674
16.6347,352.6891,226.9710,924.0000,-0.0000,10.1674
9.7764,358.7955,226.2012,925.0000,-0.0000,10.1674
2.5185,365.2576,225.5691,926.0000,-0.0000,10.1674
-6.6487,368.1951,224.9124,927.0000,-43.1548,11.5120
-16.3613,365.0931,224.6287,928.0000,-18.8428,10.3727
-24.3639,359.8642,225.3946,929.0000,-8.6383,10.2090
-31.0517,354.2759,225.4494,930.0000,-4.2470,10.1774
-37.6731,348.0810,224.2674,931.0000,-2.2523,10.1702
-44.7456,341.0364,223.4736,932.0000,-1.1387,10.1681
-51.5697,334.0179,223.9660,933.0000,-0.5168,10.1675
-57.7306,327.5904,224.2968,934.0000,-0.2512,10.1674
-63.8745,321.1378,223.4083,935.0000,-0.1308,10.1674
-70.5906,314.0590,222.4055,936.0000,-0.0678,10.1674
-77.4152,306.8521,222.5782,937.0000,-0.0317,10.1674
-83.6920,300.2177,223.0551,938.0000,-0.0151,10.1674
-89.7720,293.7888,222.4961,939.0000,-0.0077,10.1674
-96.3137,286.8702,221.4289,940.0000,-0.0040,10.1674
-103.1539,279.6351,221.2688,941.0000,-0.0020,10.1674
-109.5869,272.8304,221.7565,942.0000,-0.0009,10.1674
-115.6830,266.3819,221.5086,943.0000,-0.0005,10.1674
-122.0796,259.6153,220.5027,944.0000,-0.0002,10.1674
-128.8783,252.4234,220.0489,945.0000,-0.0001,10.1674
-135.4478,245.4740,220.4316,946.0000,-0.0001,10.1674
-141.6085,238.9570,220.4355,947.0000,-0.0000,10.1674
-147.8964,232.3055,219.5834,948.0000,-0.0000,10.1674
-154.6097,225.2038,218.9125,949.0000,-0.0000,10.1674
-161.2766,218.1513,219.1086,950.0000,-0.0000,10.1674
-167.5334,211.5326,219.2794,951.0000,-0.0000,10.1674
-173.7566,204.9494,218.6347,952.0000,-0.0000,10.1674
-180.3623,197.9617,217.8418,953.0000,-0.0000,10.1674
-187.0792,190.8563,217.8115,954.0000,-0.0000,10.1674
-193.4455,184.1218,218.0547,955.0000,-0.0000,10.1674
-199.6490,177.5595,217.6321,956.0000,-0.0000,10.1674
-206.1456,170.6871,216.8133,957.0000,-0.0000,10.1674
-212.8652,163.5788,216.5578,958.0000,-0.0000,10.1674
-219.3370,156.7328,216.7842,959.0000,-0.0000,10.1674
-225.5606,150.1492,216.5648,960.0000,-0.0000,10.1674
-231.9631,143.3763,215.8022,961.0000,-0.0000,10.1674
-238.6464,136.3065,215.3566,962.0000,-0.0000,10.1674
-245.2047,129.3688,215.4941,963.0000,-0.0000,10.1674
-251.4789,122.7318,215.4334,964.0000,-0.0000,10.1674
-257.8132,116.0311,214.7860,965.0000,-0.0000,10.1674
-264.4337,109.0276,214.2072,966.0000,-0.0000,10.1674
-271.0501,102.0285,214.2088,967.0000,-0.0000,10.1674
-277.3933,95.3184,214.2472,968.0000,-0.0000,10.1674
-283.6900,88.6575,213.7466,969.0000,-0.0000,10.1674
-290.2361,81.7328,213.1011,970.0000,-0.0000,10.1674
-296.8780,74.7068,212.9475,971.0000,-0.0000,10.1674
-303.2962,67.9173,213.0209,972.0000,-0.0000,10.1674
-309.5858,61.2640,212.6721,973.0000,-0.0000,10.1674
-316.0590,54.4163,212.0238,974.0000,-0.0000,10.1674
-322.6955,47.3959,211.7223,975.0000,-0.0000,10.1674
-329.1831,40.5332,211.7722,976.0000,-0.0000,10.1674
-335.4917,33.8597,211.5576,977.0000,-0.0000,10.1674
-341.9040,27.0765,210.9593,978.0000,-0.0000,10.1674
-348.5107,20.0876,210.5376,979.0000,-0.0000,10.1674
-355.0527,13.1672,210.5185,980.0000,-0.0000,10.1674
-361.3995,6.4533,210.4043,981.0000,-0.0000,10.1674
-367.7695,-0.2851,209.8920,982.0000,-0.0000,10.1674
-370.7661,-9.2307,208.5759,983.0000,-45.0000,11.6694
-365.2176,-18.1606,207.3556,984.0000,-39.8064,11.2615
-355.5855,-22.4794,208.4644,985.0000,-15.4393,10.3031
-347.2030,-24.0576,209.9719,986.0000,-8.2113,10.2049
-339.2363,-24.7161,208.8939,987.0000,-4.2604,10.1774
-329.5712,-24.9560,206.6897,988.0000,-2.3688,10.1705
-318.8742,-24.8632,206.8347,989.0000,-0.9898,10.1679
-309.7728,-24.6498,208.4238,990.0000,-0.4761,10.1675
-301.7413,-24.4110,208.1011,991.0000,-0.2443,10.1674
-292.6010,-24.1100,206.0109,992.0000,-0.1369,10.1674
-282.0157,-23.7409,205.3922,993.0000,-0.0638,10.1674
-272.3890,-23.3963,206.7817,994.0000,-0.0275,10.1674
-264.1510,-23.0983,207.0953,995.0000,-0.0143,10.1674
-255.3995,-22.7801,205.3634,996.0000,-0.0078,10.1674
-245.1067,-22.4047,204.1725,997.0000,-0.0040,10.1674
-235.0792,-22.0384,205.1377,998.0000,-0.0016,10.1674
-226.5173,-21.7255,205.8980,999.0000,-0.0008,10.1674
-217.9961,-21.4139,204.6660,1000.0000,-0.0004,10.1674
-208.0892,-21.0516,203.1481,1001.0000,-0.0002,10.1674
-197.8355,-20.6766,203.5669,1002.0000,-0.0001,10.1674
-188.8880,-20.3494,204.5507,1003.0000,-0.0001,10.1674
-180.4420,-20.0405,203.8642,1004.0000,-0.0000,10.1674
-170.9292,-19.6926,202.2661,1005.0000,-0.0000,10.1674
-160.6326,-19.3160,202.1245,1006.0000,-0.0000,10.1674
-151.2980,-18.9746,203.1105,1007.0000,-0.0000,10.1674
-142.7911,-18.6635,202.9330,1008.0000,-0.0000,10.1674
-133.6165,-18.3279,201.4644,1009.0000,-0.0000,10.1674
-123.4330,-17.9555,200.8415,1010.0000,-0.0000,10.1674
-113.7662,-17.6019,201.6427,1011.0000,-0.0000,10.1674
-105.0913,-17.2846,201.8756,1012.0000,-0.0000,10.1674
-96.1613,-16.9580,200.6873,1013.0000,-0.0000,10.1674
-86.1965,-16.5936,199.7254,1014.0000,-0.0000,10.1674
-76.2957,-16.2314,200.2141,1015.0000,-0.0000,10.1674
-67.3824,-15.9055,200.7201,1016.0000,-0.0000,10.1674
-58.5886,-15.5838,199.8969,1017.0000,-0.0000,10.1674
-48.8899,-15.2291,198.7661,1018.0000,-0.0000,10.1674
-38.8748,-14.8628,198.8867,1019.0000,-0.0000,10.1674
-29.6940,-14.5270,199.5143,1020.0000,-0.0000,10.1674
-20.9308,-14.2065,199.0768,1021.0000,-0.0000,10.1674
-11.4943,-13.8614,197.9417,1022.0000,-0.0000,10.1674
-1.4827,-13.4952,197.7059,1023.0000,-0.0000,10.1674
7.9524,-13.1501,198.3095,1024.0000,-0.0000,10.1674
16.7754,-12.8275,198.2192,1025.0000,-0.0000,10.1674
25.9917,-12.4904,197.2095,1026.0000,-0.0000,10.1674
35.9035,-12.1279,196.6763,1027.0000,-0.0000,10.1674
45.5440,-11.7753,197.1296,1028.0000,-0.0000,10.1674
54.4944,-11.4479,197.2975,1029.0000,-0.0000,10.1674
63.5552,-11.1165,196.4912,1030.0000,-0.0000,10.1674
73.3061,-10.7599,195.7454,1031.0000,-0.0000,10.1674
83.0804,-10.4024,195.9580,1032.0000,-0.0000,10.1674
92.2003,-10.0689,196.2691,1033.0000,-0.0000,10.1674
101.1813,-9.7404,195.6992,1034.0000,-0.0000,10.1674
110.7484,-9.3905,194.8430,1035.0000,-0.0000,10.1674
120.5771,-9.0310,194.7798,1036.0000,-0.0000,10.1674
129.8795,-8.6908,195.1231,1037.0000,0.0000,10.1674
138.8538,-8.3625,194.7899,1038.0000,0.0000,10.1674
148.2470,-8.0190,193.9293,1039.0000,0.0000,10.1674
158.0555,-7.6603,193.6092,1040.0000,0.0000,10.1674
167.5247,-7.3139,193.8916,1041.0000,0.0000,10.1674
176.5533,-6.9837,193.7655,1042.0000,0.0000,10.1674
185.8055,-6.6453,192.9894,1043.0000,0.0000,10.1674
195.5356,-6.2895,192.4675,1044.0000,0.0000,10.1674
205.1335,-5.9384,192.6202,1045.0000,0.0000,10.1674
214.2595,-5.6046,192.6467,1046.0000,0.0000,10.1674
223.4174,-5.2697,192.0143,1047.0000,0.0000,10.1674
233.0341,-4.9180,191.3643,1048.0000,0.0000,10.1674
242.7094,-4.5641,191.3476,1049.0000,0.0000,10.1674
251.9559,-4.2259,191.4579,1050.0000,0.0000,10.1674
261.0709,-3.8926,190.9957,1051.0000,-0.0000,10.1674
270.5629,-3.5454,190.2954,1052.0000,-0.0000,10.1674
280.2615,-3.1907,190.1002,1053.0000,0.0000,10.1674
289.6309,-2.8480,190.2237,1054.0000,0.0000,10.1674
298.7513,-2.5144,189.9283,1055.0000,0.0000,10.1674
308.1284,-2.1715,189.2477,1056.0000,0.0000,10.1674
317.8021,-1.8177,188.8923,1057.0000,-0.0000,10.1674
327.2790,-1.4711,188.9675,1058.0000,0.0000,10.1674
336.4439,-1.1358,188.8118,1059.0000,-0.0000,10.1674
345.7308,-0.7962,188.2049,1060.0000,0.0000,10.1674
355.3440,-0.4446,187.7279,1061.0000,0.0000,10.1674
363.8093,3.8523,186.8918,1062.0000,-45.0000,11.6694
366.1774,13.8118,185.7985,1063.0000,-40.2139,11.2898
362.5257,23.6364,186.4653,1064.0000,-15.9721,10.3130
357.5566,30.9716,187.7751,1065.0000,-8.2415,10.2052
352.2528,37.2455,187.0483,1066.0000,-4.2037,10.1772
345.7293,44.1341,185.1416,1067.0000,-2.3251,10.1704
338.2611,51.5184,184.9839,1068.0000,-1.0488,10.1680
331.5230,57.9797,186.2593,1069.0000,-0.4905,10.1675
325.4948,63.6845,186.1467,1070.0000,-0.2501,10.1674
318.8819,69.9017,184.4147,1071.0000,-0.1383,10.1674
311.3277,76.9760,183.6622,1072.0000,-0.0685,10.1674
304.2073,83.6312,184.6917,1073.0000,-0.0293,10.1674
297.9837,89.4434,185.0696,1074.0000,-0.0150,10.1674
291.5599,95.4402,183.6916,1075.0000,-0.0081,10.1674
284.1996,102.3097,182.5255,1076.0000,-0.0042,10.1674
276.8651,109.1543,183.1504,1077.0000,-0.0018,10.1674
270.4205,115.1682,183.8441,1078.0000,-0.0009,10.1674
264.1078,121.0587,182.9132,1079.0000,-0.0005,10.1674
256.9916,127.6990,181.5439,1080.0000,-0.0003,10.1674
249.5590,134.6344,181.6954,1081.0000,-0.0001,10.1674
242.8709,140.8752,182.5131,1082.0000,-0.0001,10.1674
236.5765,146.7485,182.0440,1083.0000,-0.0000,10.1674
229.6964,153.1685,180.6719,1084.0000,-0.0000,10.1674
222.2737,160.0946,180.3683,1085.0000,-0.0000,10.1674
215.3550,166.5505,181.1306,1086.0000,-0.0000,10.1674
208.9988,172.4815,181.0730,1087.0000,-0.0000,10.1674
202.3119,178.7211,179.8605,1088.0000,-0.0000,10.1674
194.9850,185.5580,179.1892,1089.0000,-0.0000,10.1674
187.8808,192.1869,179.7534,1090.0000,-0.0000,10.1674
181.4032,198.2313,180.0088,1091.0000,-0.0000,10.1674
174.8479,204.3480,179.0642,1092.0000,-0.0000,10.1674
167.6698,211.0460,178.1528,1093.0000,-0.0000,10.1674
160.4471,217.7855,178.4285,1094.0000,-0.0000,10.1674
153.8131,223.9758,178.8693,1095.0000,-0.0000,10.1674
147.3221,230.0326,178.2408,1096.0000,-0.0000,10.1674
140.3116,236.5741,177.2266,1097.0000,-0.0000,10.1674
133.0451,243.3545,177.1796,1098.0000,-0.0000,10.1674
126.2461,249.6987,177.6687,1099.0000,-0.0000,10.1674
119.7557,255.7550,177.3486,1100.0000,-0.0000,10.1674
112.9020,262.1503,176.3555,1101.0000,-0.0000,10.1674
105.6599,268.9079,176.0045,1102.0000,-0.0000,10.1674
98.7117,275.3913,176.4189,1103.0000,-0.0000,10.1674
92.1683,281.4970,176.3574,1104.0000,-0.0000,10.1674
85.4392,287.7760,175.4830,1105.0000,-0.0000,10.1674
78.2730,294.4628,174.8911,1106.0000,-0.0000,10.1674
71.2110,301.0525,175.1401,1107.0000,-0.0000,10.1674
64.5768,307.2429,175.2616,1108.0000,-0.0000,10.1674
57.9285,313.4464,174.5705,1109.0000,-0.0000,10.1674
50.8679,320.0348,173.8276,1110.0000,-0.0000,10.1674
43.7391,326.6867,173.8621,1111.0000,-0.0000,10.1674
36.9945,332.9801,174.0786,1112.0000,-0.0000,10.1674
30.3804,339.1518,173.5987,1113.0000,-0.0000,10.1674
23.4331,345.6344,172.8008,1114.0000,-0.0000,10.1674
16.2870,352.3024,172.6123,1115.0000,-0.0000,10.1674
9.4311,358.6998,172.8366,1116.0000,-0.0000,10.1674
2.8081,364.8797,172.5605,1117.0000,-0.0000,10.1674
-5.9104,367.9402,171.0519,1118.0000,-43.7976,11.5651
-16.1146,364.8216,170.1688,1119.0000,-19.2114,10.3812
-24.4318,359.3956,171.6347,1120.0000,-8.0226,10.2032
-30.7584,354.1374,172.3705,1121.0000,-4.2772,10.1775
-36.9607,348.3856,170.7117,1122.0000,-2.3547,10.1704
-44.2041,341.2106,169.1223,1123.0000,-1.2442,10.1682
-51.3926,333.8342,169.9695,1124.0000,-0.5062,10.1675
-57.3834,327.5947,171.0862,1125.0000,-0.2619,10.1674
-63.1083,321.5920,170.0533,1126.0000,-0.1377,10.1674
-69.8060,314.5429,168.2430,1127.0000,-0.0754,10.1674
-76.9969,306.9585,168.4220,1128.0000,-0.0330,10.1674
-83.2636,300.3425,169.6580,1129.0000,-0.0162,10.1674
-88.9710,294.3143,169.2483,1130.0000,-0.0082,10.1674
-95.3578,287.5671,167.4877,1131.0000,-0.0045,10.1674
-102.5041,280.0167,167.0437,1132.0000,-0.0022,10.1674
-109.0632,273.0861,168.1538,1133.0000,-0.0010,10.1674
-114.8695,266.9508,168.2789,1134.0000,-0.0005,10.1674
-121.0238,260.4478,166.7745,1135.0000,-0.0003,10.1674
-128.0245,253.0504,165.8440,1136.0000,-0.0001,10.1674
-134.8137,245.8763,166.6383,1137.0000,-0.0001,10.1674
-140.7900,239.5612,167.1507,1138.0000,-0.0000,10.1674
-146.7971,233.2136,166.0307,1139.0000,-0.0000,10.1674
-153.5926,226.0330,164.8006,1140.0000,-0.0000,10.1674
-160.5201,218.7128,165.1677,1141.0000,-0.0000,10.1674
-166.7054,212.1768,165.8888,1142.0000,-0.0000,10.1674
-172.6526,205.8925,165.2033,1143.0000,-0.0000,10.1674
-179.2294,198.9428,163.8696,1144.0000,-0.0000,10.1674
-186.1960,191.5813,163.7837,1145.0000,-0.0000,10.1674
-192.5960,184.8186,164.5325,1146.0000,-0.0000,10.1674
-198.5622,178.5142,164.2628,1147.0000,-0.0000,10.1674
-204.9440,171.7707,162.9987,1148.0000,-0.0000,10.1674
-211.8620,164.4605,162.5093,1149.0000,-0.0000,10.1674
-218.4505,157.4985,163.1291,1150.0000,-0.0000,10.1674
-224.4992,151.1069,163.2022,1151.0000,-0.0000,10.1674
-230.7334,144.5194,162.1372,1152.0000,-0.0000,10.1674
-237.5402,137.3267,161.3473,1153.0000,-0.0000,10.1674
-244.2665,130.2191,161.7254,1154.0000,-0.0000,10.1674
-250.4411,123.6945,162.0327,1155.0000,-0.0000,10.1674
-256.5862,117.2010,161.2432,1156.0000,-0.0000,10.1674
-263.2495,110.1600,160.2825,1157.0000,-0.0000,10.1674
-270.0496,102.9744,160.3611,1158.0000,-0.0000,10.1674
-276.3703,96.2955,160.7782,1159.0000,-0.0000,10.1674
-282.4860,89.8330,160.2880,1160.0000,-0.0000,10.1674
-289.0024,82.9473,159.2869,1161.0000,-0.0000,10.1674
-295.8116,75.7521,159.0636,1162.0000,-0.0000,10.1674
-302.2751,68.9222,159.4701,1163.0000,-0.0000,10.1674
-308.4147,62.4346,159.2567,1164.0000,-0.0000,10.1674
-314.8037,55.6835,158.3270,1165.0000,-0.0000,10.1674
-321.5674,48.5363,157.8455,1166.0000,-0.0000,10.1674
-328.1504,41.5802,158.1418,1167.0000,-0.0000,10.1674
-334.3550,35.0238,158.1478,1168.0000,-0.0000,10.1674
-340.6507,28.3713,157.3699,1169.0000,-0.0000,10.1674
-347.3320,21.3112,156.7054,1170.0000,-0.0000,10.1674
-353.9969,14.2686,156.8245,1171.0000,0.0000,10.1674
-360.2925,7.6160,156.9707,1172.0000,-0.0000,10.1674
-366.5356,1.0190,156.3888,1173.0000,0.0000,10.1674
-369.5090,-7.9292,154.8108,1174.0000,-45.0000,11.6694
-363.8355,-16.9800,153.6020,1175.0000,-39.0087,11.2078
-354.2344,-21.2979,154.9881,1176.0000,-15.2012,10.2989
-346.0544,-22.8679,156.5246,1177.0000,-8.2414,10.2052
-338.1623,-23.5542,155.2155,1178.0000,-4.3536,10.1779
-328.3538,-23.8212,152.9217,1179.0000,-2.4208,10.1706
-317.5978,-23.7454,153.2992,1180.0000,-0.9737,10.1679
-308.6631,-23.5509,155.0059,1181.0000,-0.4822,10.1675
-300.7439,-23.3289,154.5116,1182.0000,-0.2478,10.1674
-291.5144,-23.0399,152.2672,1183.0000,-0.1401,10.1674
-280.8172,-22.6837,151.8017,1184.0000,-0.0631,10.1674
-271.3032,-22.3581,153.3658,1185.0000,-0.0278,10.1674
-263.1997,-22.0777,153.5813,1186.0000,-0.0145,10.1674
-254.4157,-21.7721,151.6683,1187.0000,-0.0081,10.1674
-243.9926,-21.4083,150.5420,1188.0000,-0.0041,10.1674
-234.0145,-21.0594,151.7024,1189.0000,-0.0016,10.1674
-225.5914,-20.7647,152.4403,1190.0000,-0.0008,10.1674
-217.0869,-20.4670,151.0322,1191.0000,-0.0005,10.1674
-207.0599,-20.1160,149.4987,1192.0000,-0.0002,10.1674
-196.7957,-19.7567,150.0984,1193.0000,-0.0001,10.1674
-187.9737,-19.4478,151.1276,1194.0000,-0.0001,10.1674
-179.5825,-19.1541,150.2939,1195.0000,-0.0000,10.1674
-169.9785,-18.8178,148.6192,1196.0000,-0.0000,10.1674
-159.6252,-18.4553,148.6175,1197.0000,-0.0000,10.1674
-150.3874,-18.1319,149.6996,1198.0000,-0.0000,10.1674
-141.9608,-17.8369,149.4188,1199.0000,-0.0000,10.1674
-132.7323,-17.5138,147.8366,1200.0000,-0.0000,10.1674
-122.4658,-17.1543,147.2973,1201.0000,-0.0000,10.1674
-112.8573,-16.8179,148.2226,1202.0000,-0.0000,10.1674
-104.2749,-16.5175,148.4025,1203.0000,-0.0000,10.1674
-95.3287,-16.2042,147.0867,1204.0000,-0.0000,10.1674
-85.2750,-15.8522,146.1487,1205.0000,-0.0000,10.1674
-75.3913,-15.5062,146.7647,1206.0000,-0.0000,10.1674
-66.5694,-15.1973,147.2661,1207.0000,-0.0000,10.1674
-57.7923,-14.8900,146.3208,1208.0000,-0.0000,10.1674
-48.0154,-14.5477,145.1604,1209.0000,-0.0000,10.1674
-37.9810,-14.1964,145.3888,1210.0000,-0.0000,10.1674
-28.8788,-13.8777,146.0510,1211.0000,-0.0000,10.1674
-20.1572,-13.5724,145.5105,1212.0000,-0.0000,10.1674
-10.6634,-13.2400,144.3047,1213.0000,-0.0000,10.1674
-0.6063,-12.8879,144.1414,1214.0000,-0.0000,10.1674
8.7723,-12.5595,144.8051,1215.0000,-0.0000,10.1674
17.5384,-12.2526,144.6401,1216.0000,-0.0000,10.1674
26.7866,-11.9288,143.5355,1217.0000,-0.0000,10.1674
36.7576,-11.5797,143.0337,1218.0000,-0.0000,10.1674
46.3689,-11.2432,143.5593,1219.0000,-0.0000,10.1674
55.2571,-10.9320,143.6873,1220.0000,-0.0000,10.1674
64.3253,-10.6145,142.7814,1221.0000,-0.0000,10.1674
74.1368,-10.2710,142.0306,1222.0000,-0.0000,10.1674
83.9092,-9.9289,142.3170,1223.0000,-0.0000,10.1674
92.9704,-9.6116,142.6251,1224.0000,-0.0000,10.1674
101.9377,-9.2977,141.9681,1225.0000,-0.0000,10.1674
111.5569,-8.9609,141.0798,1226.0000,-0.0000,10.1674
121.4061,-8.6161,141.0819,1227.0000,-0.0000,10.1674
130.6606,-8.2921,141.4542,1228.0000,0.0000,10.1674
139.6052,-7.9789,141.0566,1229.0000,0.0000,10.1674
149.0354,-7.6487,140.1464,1230.0000,0.0000,10.1674
158.8793,-7.3041,139.8739,1231.0000,-0.0000,10.1674
168.3166,-6.9737,140.2071,1232.0000,0.0000,10.1674
177.3058,-6.6589,140.0436,1233.0000,-0.0000,10.1674
186.5775,-6.3343,139.2098,1234.0000,-0.0000,10.1674
196.3496,-5.9922,138.7127,1235.0000,0.0000,10.1674
205.9336,-5.6567,138.9259,1236.0000,0.0000,10.1674
215.0177,-5.3386,138.9418,1237.0000,0.0000,10.1674
224.1780,-5.0179,138.2528,1238.0000,0.0000,10.1674
233.8355,-4.6798,137.6046,1239.0000,0.0000,10.1674
243.5142,-4.3409,137.6470,1240.0000,0.0000,10.1674
252.7223,-4.0185,137.7704,1241.0000,0.0000,10.1674
261.8253,-3.6998,137.2602,1242.0000,0.0000,10.1674
271.3512,-3.3663,136.5427,1243.0000,0.0000,10.1674
281.0669,-3.0261,136.3966,1244.0000,0.0000,10.1674
290.4065,-2.6991,136.5511,1245.0000,-0.0000,10.1674
299.5047,-2.3806,136.2219,1246.0000,-0.0000,10.1674
308.9048,-2.0515,135.5112,1247.0000,0.0000,10.1674
318.6043,-1.7119,135.1898,1248.0000,-0.0000,10.1674
328.0629,-1.3807,135.3068,1249.0000,-0.0000,10.1674
337.2003,-1.0608,135.1342,1250.0000,0.0000,10.1674
346.4981,-0.7353,134.4916,1251.0000,0.0000,10.1674
356.1404,-0.3977,134.0314,1252.0000,0.0000,10.1674
364.6119,3.8823,133.2411,1253.0000,-45.0000,11.6694
366.9857,13.8118,132.1481,1254.0000,-40.4129,11.3038
363.3256,23.6395,132.7754,1255.0000,-16.0250,10.3140
358.3291,30.9938,134.0904,1256.0000,-8.2402,10.2052
353.0122,37.2641,133.4079,1257.0000,-4.1896,10.1771
346.4984,44.1256,131.5155,1258.0000,-2.3173,10.1703
339.0278,51.4958,131.3230,1259.0000,-1.0515,10.1680
332.2628,57.9683,132.5881,1260.0000,-0.4889,10.1675
326.2181,63.6759,132.5115,1261.0000,-0.2493,10.1674
319.6121,69.8729,130.8052,1262.0000,-0.1377,10.1674
312.0626,76.9274,130.0288,1263.0000,-0.0686,10.1674
304.9207,83.5880,131.0368,1264.0000,-0.0292,10.1674
298.6768,89.4063,131.4392,1265.0000,-0.0149,10.1674
292.2539,95.3892,130.0927,1266.0000,-0.0081,10.1674
284.9014,102.2363,128.9152,1267.0000,-0.0042,10.1674
277.5523,109.0796,129.5130,1268.0000,-0.0018,10.1674
271.0855,115.1009,130.2181,1269.0000,-0.0009,10.1674
264.7679,120.9832,129.3190,1270.0000,-0.0005,10.1674
257.6597,127.6015,127.9502,1271.0000,-0.0003,10.1674
250.2194,134.5290,128.0738,1272.0000,-0.0001,10.1674
243.5096,140.7763,128.8901,1273.0000,-0.0001,10.1674
237.2051,146.6461,128.4483,1274.0000,-0.0000,10.1674
230.3307,153.0467,127.0858,1275.0000,-0.0000,10.1674
222.9061,159.9595,126.7575,1276.0000,-0.0000,10.1674
215.9682,166.4192,127.5070,1277.0000,-0.0000,10.1674
209.5981,172.3501,127.4685,1278.0000,-0.0000,10.1674
202.9133,178.5741,126.2705,1279.0000,-0.0000,10.1674
195.5883,185.3942,125.5800,1280.0000,-0.0000,10.1674
188.4688,192.0229,126.1228,1281.0000,-0.0000,10.1674
181.9748,198.0693,126.3870,1282.0000,-0.0000,10.1674
175.4175,204.1746,125.4579,1283.0000,-0.0000,10.1674
168.2429,210.8546,124.5338,1284.0000,-0.0000,10.1674
161.0095,217.5894,124.7833,1285.0000,-0.0000,10.1674
154.3581,223.7823,125.2223,1286.0000,-0.0000,10.1674
147.8608,229.8317,124.6078,1287.0000,-0.0000,10.1674
140.8534,236.3561,123.5882,1288.0000,-0.0000,10.1674
133.5804,243.1277,123.5154,1289.0000,-0.0000,10.1674
126.7646,249.4737,123.9950,1290.0000,-0.0000,10.1674
120.2642,255.5260,123.6866,1291.0000,-0.0000,10.1674
113.4115,261.9063,122.6956,1292.0000,-0.0000,10.1674
106.1663,268.6521,122.3243,1293.0000,-0.0000,10.1674
99.2032,275.1352,122.7251,1294.0000,-0.0000,10.1674
92.6473,281.2392,122.6728,1295.0000,-0.0000,10.1674
85.9165,287.5060,121.8074,1296.0000,-0.0000,10.1674
78.7493,294.1792,121.2034,1297.0000,-0.0000,10.1674
71.6752,300.7656,121.4379,1298.0000,-0.0000,10.1674
65.0270,306.9555,121.5655,1299.0000,-0.0000,10.1674
58.3742,313.1497,120.8878,1300.0000,-0.0000,10.1674
51.3134,319.7238,120.1412,1301.0000,-0.0000,10.1674
44.1757,326.3695,120.1625,1302.0000,-0.0000,10.1674
37.4170,332.6623,120.3816,1303.0000,-0.0000,10.1674
30.7956,338.8272,119.9165,1304.0000,-0.0000,10.1674
23.8478,345.2961,119.1222,1305.0000,0.0000,10.1674
16.6956,351.9553,118.9234,1306.0000,-0.0000,10.1674
9.8263,358.3510,119.1468,1307.0000,-0.0000,10.1674
3.1939,364.5262,118.8846,1308.0000,-0.0000,10.1674
-5.5196,367.5844,117.3881,1309.0000,-43.7375,11.5601
-15.7188,364.4777,116.5000,1310.0000,-19.2323,10.3817
-24.0460,359.0555,117.9564,1311.0000,-8.0196,10.2032
