x,y,z,t,mu,alpha
250.1968,134.5306,318.2684,442.0000,-0.0001,10.1674
243.4881,140.7774,319.0797,443.0000,-0.0001,10.1674
237.1850,146.6466,318.6302,444.0000,-0.0000,10.1674
230.3112,153.0471,317.2580,445.0000,-0.0000,10.1674
222.8869,159.9602,316.9201,446.0000,-0.0000,10.1674
215.9498,166.4196,317.6594,447.0000,-0.0000,10.1674
209.5811,172.3498,317.6081,448.0000,-0.0000,10.1674
202.8974,178.5733,316.3947,449.0000,-0.0000,10.1674
195.5727,185.3936,315.6876,450.0000,-0.0000,10.1674
188.4538,192.0223,316.2136,451.0000,-0.0000,10.1674
181.9611,198.0680,316.4591,452.0000,-0.0000,10.1674
175.4051,204.1726,315.5085,453.0000,-0.0000,10.1674
168.2309,210.8527,314.5611,454.0000,-0.0000,10.1674
160.9977,217.5879,314.7877,455.0000,-0.0000,10.1674
154.3472,223.7805,315.2032,456.0000,-0.0000,10.1674
147.8511,229.8293,314.5629,457.0000,-0.0000,10.1674
140.8441,236.3539,313.5159,458.0000,-0.0000,10.1674
133.5708,243.1263,313.4169,459.0000,-0.0000,10.1674
126.7552,249.4726,313.8714,460.0000,-0.0000,10.1674
120.2556,255.5247,313.5370,461.0000,-0.0000,10.1674
113.4033,261.9052,312.5189,462.0000,-0.0000,10.1674
106.1575,268.6521,312.1221,463.0000,-0.0000,10.1674
99.1941,275.1360,312.4997,464.0000,-0.0000,10.1674
92.6388,281.2399,312.4244,465.0000,-0.0000,10.1674
85.9084,287.5069,311.5352,466.0000,-0.0000,10.1674
78.7406,294.1811,310.9087,467.0000,-0.0000,10.1674
71.6661,300.7686,311.1233,468.0000,-0.0000,10.1674
65.0184,306.9585,311.2318,469.0000,-0.0000,10.1674
58.3662,313.1527,310.5340,470.0000,-0.0000,10.1674
51.3050,319.7276,309.7679,471.0000,-0.0000,10.1674
44.1668,326.3744,309.7720,472.0000,-0.0000,10.1674
37.4084,332.6673,309.9750,473.0000,-0.0000,10.1674
30.7878,338.8321,309.4928,474.0000,-0.0000,10.1674
23.8399,345.3016,308.6812,475.0000,0.0000,10.1674
16.6873,351.9617,308.4668,476.0000,0.0000,10.1674
9.8183,358.3578,308.6760,477.0000,-0.0000,10.1674
3.1866,364.5328,308.3988,478.0000,-0.0000,10.1674
-5.5268,367.5911,306.8864,479.0000,-43.7392,11.5602
-15.7268,364.4845,305.9835,480.0000,-19.2259,10.3816
-24.0542,359.0629,307.4262,481.0000,-8.0227,10.2032
-30.3920,353.8049,308.1556,482.0000,-4.2743,10.1775
-36.5984,348.0600,306.4964,483.0000,-2.3510,10.1704
-43.8428,340.8982,304.8917,484.0000,-1.2430,10.1682
-51.0402,333.5277,305.7136,485.0000,-0.5065,10.1675
-57.0433,327.2881,306.8177,486.0000,-0.2618,10.1674
-62.7752,321.2903,305.7822,487.0000,-0.1376,10.1674
-69.4748,314.2534,303.9599,488.0000,-0.0753,10.1674
-76.6722,306.6776,304.1134,489.0000,-0.0330,10.1674
-82.9509,300.0623,305.3312,490.0000,-0.0162,10.1674
-88.6669,294.0374,304.9156,491.0000,-0.0082,10.1674
-95.0566,287.3008,303.1452,492.0000,-0.0045,10.1674
-102.2076,279.7606,302.6774,493.0000,-0.0022,10.1674
-108.7778,272.8325,303.7654,494.0000,-0.0010,10.1674
-114.5939,266.6994,303.8811,495.0000,-0.0005,10.1674
-120.7526,260.2048,302.3684,496.0000,-0.0003,10.1674
-127.7570,252.8185,301.4175,497.0000,-0.0001,10.1674
-134.5558,245.6489,302.1883,498.0000,-0.0001,10.1674
-140.5426,239.3356,302.6883,499.0000,-0.0000,10.1674
-146.5557,232.9946,301.5611,500.0000,-0.0000,10.1674
-153.3546,225.8248,300.3150,501.0000,-0.0000,10.1674
-160.2902,218.5110,300.6595,502.0000,-0.0000,10.1674
-166.4862,211.9771,301.3663,503.0000,-0.0000,10.1674
-172.4406,205.6979,300.6742,504.0000,-0.0000,10.1674
-179.0213,198.7583,299.3289,505.0000,-0.0000,10.1674
-185.9945,191.4048,299.2230,506.0000,-0.0000,10.1674
-192.4047,184.6450,299.9564,507.0000,-0.0000,10.1674
-198.3791,178.3447,299.6800,508.0000,-0.0000,10.1674
-204.7655,171.6100,298.4078,509.0000,-0.0000,10.1674
-211.6890,164.3089,297.9019,510.0000,-0.0000,10.1674
-218.2870,157.3511,298.5058,511.0000,-0.0000,10.1674
-224.3447,150.9630,298.5714,512.0000,-0.0000,10.1674
-230.5843,144.3831,297.5005,513.0000,-0.0000,10.1674
-237.3959,137.1999,296.6975,514.0000,-0.0000,10.1674
-244.1306,130.0979,297.0598,515.0000,-0.0000,10.1674
-250.3146,123.5767,297.3582,516.0000,-0.0000,10.1674
-256.4661,117.0897,296.5639,517.0000,-0.0000,10.1674
-263.1341,110.0581,295.5930,518.0000,-0.0000,10.1674
-269.9415,102.8794,295.6565,519.0000,-0.0000,10.1674
-276.2714,96.2042,296.0632,520.0000,-0.0000,10.1674
-282.3944,89.7472,295.5680,521.0000,-0.0000,10.1674
-288.9157,82.8702,294.5589,522.0000,-0.0000,10.1674
-295.7313,75.6830,294.3217,523.0000,-0.0000,10.1674
-302.2037,68.8575,294.7163,524.0000,-0.0000,10.1674
-308.3512,62.3748,294.4970,525.0000,-0.0000,10.1674
-314.7456,55.6316,293.5607,526.0000,-0.0000,10.1674
-321.5151,48.4929,293.0669,527.0000,-0.0000,10.1674
-328.1064,41.5421,293.3504,528.0000,-0.0000,10.1674
-334.3194,34.9903,293.3488,529.0000,-0.0000,10.1674
-340.6211,28.3449,292.5650,530.0000,-0.0000,10.1674
-347.3078,21.2935,291.8897,531.0000,0.0000,10.1674
-353.9803,14.2571,291.9955,532.0000,-0.0000,10.1674
-360.2845,7.6091,292.1328,533.0000,-0.0000,10.1674
-366.5343,1.0184,291.5448,534.0000,-0.0000,10.1674
-369.5171,-7.9242,289.9578,535.0000,-45.0000,11.6694
-363.8521,-16.9785,288.7345,536.0000,-39.0445,11.2102
-354.2487,-21.3009,290.1083,537.0000,-15.2090,10.2990
-346.0672,-22.8719,291.6399,538.0000,-8.2460,10.2053
-338.1783,-23.5582,290.3248,539.0000,-4.3545,10.1779
-328.3733,-23.8254,288.0174,540.0000,-2.4222,10.1706
-317.6149,-23.7498,288.3806,541.0000,-0.9744,10.1679
-308.6774,-23.5553,290.0807,542.0000,-0.4824,10.1675
-300.7599,-23.3332,289.5811,543.0000,-0.2480,10.1674
-291.5342,-23.0443,287.3254,544.0000,-0.1402,10.1674
-280.8363,-22.6881,286.8451,545.0000,-0.0631,10.1674
-271.3190,-22.3624,288.4002,546.0000,-0.0279,10.1674
-263.2159,-22.0819,288.6106,547.0000,-0.0146,10.1674
-254.4352,-21.7764,286.6882,548.0000,-0.0081,10.1674
-244.0130,-21.4125,285.5475,549.0000,-0.0041,10.1674
-234.0319,-21.0635,286.6970,550.0000,-0.0016,10.1674
-225.6080,-20.7687,287.4290,551.0000,-0.0008,10.1674
-217.1061,-20.4711,286.0131,552.0000,-0.0005,10.1674
-207.0811,-20.1201,284.4661,553.0000,-0.0002,10.1674
-196.8146,-19.7606,285.0533,554.0000,-0.0001,10.1674
-187.9909,-19.4517,286.0754,555.0000,-0.0001,10.1674
-179.6015,-19.1579,285.2346,556.0000,-0.0000,10.1674
-169.9999,-18.8217,283.5478,557.0000,-0.0000,10.1674
-159.6454,-18.4591,283.5326,558.0000,-0.0000,10.1674
-150.4055,-18.1355,284.6060,559.0000,-0.0000,10.1674
-141.9796,-17.8405,284.3183,560.0000,-0.0000,10.1674
-132.7537,-17.5174,282.7251,561.0000,-0.0000,10.1674
-122.4871,-17.1579,282.1720,562.0000,-0.0000,10.1674
-112.8763,-16.8214,283.0869,563.0000,-0.0000,10.1674
-104.2938,-16.5208,283.2595,564.0000,-0.0000,10.1674
-95.3498,-16.2077,281.9339,565.0000,-0.0000,10.1674
-85.2968,-15.8556,280.9825,566.0000,-0.0000,10.1674
-75.4110,-15.5095,281.5873,567.0000,-0.0000,10.1674
-66.5881,-15.2005,282.0815,568.0000,-0.0000,10.1674
-57.8123,-14.8932,281.1285,569.0000,-0.0000,10.1674
-48.0361,-14.5509,279.9576,570.0000,-0.0000,10.1674
-37.9994,-14.1994,280.1777,571.0000,-0.0000,10.1674
-28.8947,-13.8806,280.8374,572.0000,-0.0000,10.1674
-20.1721,-13.5751,280.2979,573.0000,-0.0000,10.1674
-10.6768,-13.2426,279.0951,574.0000,-0.0000,10.1674
-0.6149,-12.8903,278.9420,575.0000,-0.0000,10.1674
8.7706,-12.5617,279.6288,576.0000,-0.0000,10.1674
17.5443,-12.2544,279.5011,577.0000,-0.0000,10.1674
26.8034,-11.9302,278.4521,578.0000,-0.0000,10.1674
36.7901,-11.5805,278.0349,579.0000,-0.0000,10.1674
46.4210,-11.2433,278.6836,580.0000,-0.0000,10.1674
55.3364,-10.9311,278.9810,581.0000,-0.0000,10.1674
64.4448,-10.6121,278.3112,582.0000,-0.0000,10.1674
74.3068,-10.2668,277.8943,583.0000,-0.0000,10.1674
84.1332,-9.9227,278.6299,584.0000,-0.0000,10.1674
93.2610,-9.6031,279.5094,585.0000,-0.0000,10.1674
102.3168,-9.2859,279.5786,586.0000,-0.0000,10.1674
112.0253,-8.9460,279.6068,587.0000,-0.0000,10.1674
121.9231,-8.5994,280.6784,588.0000,-0.0000,10.1674
131.1920,-8.2748,282.1826,589.0000,-0.0000,10.1674
140.1448,-7.9613,282.9378,590.0000,0.0000,10.1674
149.5651,-7.6314,283.1820,591.0000,0.0000,10.1674
159.3512,-7.2888,283.9893,592.0000,0.0000,10.1674
168.7020,-6.9613,285.2402,593.0000,-0.0000,10.1674
177.6151,-6.6492,285.8261,594.0000,0.0000,10.1674
186.8245,-6.3267,285.6063,595.0000,0.0000,10.1674
196.5367,-5.9866,285.5958,596.0000,0.0000,10.1674
206.0679,-5.6529,286.1718,597.0000,0.0000,10.1674
215.1163,-5.3360,286.4586,598.0000,0.0000,10.1674
224.2520,-5.0161,285.9824,599.0000,0.0000,10.1674
233.8866,-4.6788,285.4986,600.0000,0.0000,10.1674
243.5463,-4.3405,285.6590,601.0000,-0.0000,10.1674
252.7443,-4.0184,285.8694,602.0000,0.0000,10.1674
261.8415,-3.6999,285.4317,603.0000,0.0000,10.1674
271.3588,-3.3666,284.7721,604.0000,0.0000,10.1674
281.0658,-3.0267,284.6641,605.0000,0.0000,10.1674
290.4024,-2.6997,284.8438,606.0000,0.0000,10.1674
299.5008,-2.3811,284.5381,607.0000,0.0000,10.1674
308.8979,-2.0521,283.8485,608.0000,-0.0000,10.1674
318.5918,-1.7126,283.5376,609.0000,-0.0000,10.1674
328.0488,-1.3815,283.6567,610.0000,0.0000,10.1674
337.1883,-1.0614,283.4876,611.0000,-0.0000,10.1674
346.4857,-0.7359,282.8507,612.0000,-0.0000,10.1674
356.1239,-0.3984,282.3907,613.0000,-0.0000,10.1674
364.5938,3.8800,281.5937,614.0000,-45.0000,11.6694
366.9685,13.8106,280.4935,615.0000,-40.4137,11.3038
363.3079,23.6399,281.1185,616.0000,-16.0195,10.3139
358.3124,30.9931,282.4319,617.0000,-8.2401,10.2052
352.9970,37.2619,281.7440,618.0000,-4.1898,10.1771
346.4831,44.1241,279.8451,619.0000,-2.3178,10.1704
339.0112,51.4959,279.6505,620.0000,-1.0512,10.1680
332.2468,57.9682,280.9157,621.0000,-0.4889,10.1675
326.2037,63.6746,280.8366,622.0000,-0.2494,10.1674
319.5980,69.8717,279.1257,623.0000,-0.1377,10.1674
312.0473,76.9275,278.3474,624.0000,-0.0686,10.1674
304.9055,83.5884,279.3564,625.0000,-0.0292,10.1674
298.6631,89.4057,279.7579,626.0000,-0.0149,10.1674
292.2409,95.3881,278.4078,627.0000,-0.0081,10.1674
284.8878,102.2362,277.2277,628.0000,-0.0042,10.1674
277.5385,109.0799,277.8252,629.0000,-0.0018,10.1674
271.0730,115.1003,278.5291,630.0000,-0.0009,10.1674
264.7565,120.9818,277.6256,631.0000,-0.0005,10.1674
257.6483,127.6005,276.2516,632.0000,-0.0003,10.1674
250.2077,134.5286,276.3717,633.0000,-0.0001,10.1674
243.4989,140.7752,277.1839,634.0000,-0.0001,10.1674
237.1959,146.6440,276.7351,635.0000,-0.0000,10.1674
230.3221,153.0444,275.3631,636.0000,-0.0000,10.1674
222.8973,159.9576,275.0259,637.0000,-0.0000,10.1674
215.9601,166.4170,275.7665,638.0000,-0.0000,10.1674
209.5915,172.3468,275.7164,639.0000,-0.0000,10.1674
202.9078,178.5701,274.5037,640.0000,-0.0000,10.1674
195.5828,185.3905,273.7976,641.0000,-0.0000,10.1674
188.4636,192.0193,274.3252,642.0000,-0.0000,10.1674
181.9710,198.0647,274.5723,643.0000,-0.0000,10.1674
175.4150,204.1690,273.6229,644.0000,-0.0000,10.1674
168.2406,210.8492,272.6767,645.0000,-0.0000,10.1674
161.0070,217.5844,272.9051,646.0000,-0.0000,10.1674
154.3565,223.7768,273.3227,647.0000,-0.0000,10.1674
147.8605,229.8254,272.6841,648.0000,-0.0000,10.1674
140.8533,236.3498,271.6386,649.0000,-0.0000,10.1674
133.5797,243.1224,271.5414,650.0000,-0.0000,10.1674
126.7640,249.4686,271.9983,651.0000,-0.0000,10.1674
120.2645,255.5203,271.6659,652.0000,-0.0000,10.1674
113.4121,261.9007,270.6496,653.0000,-0.0000,10.1674
106.1660,268.6476,270.2548,654.0000,-0.0000,10.1674
99.2024,275.1314,270.6349,655.0000,-0.0000,10.1674
92.6472,281.2351,270.5620,656.0000,-0.0000,10.1674
85.9167,287.5019,269.6747,657.0000,-0.0000,10.1674
78.7487,294.1762,269.0503,658.0000,-0.0000,10.1674
71.6739,300.7636,269.2675,659.0000,-0.0000,10.1674
65.0263,306.9533,269.3786,660.0000,-0.0000,10.1674
58.3740,313.1473,268.6830,661.0000,-0.0000,10.1674
51.3127,319.7222,267.9190,662.0000,-0.0000,10.1674
44.1742,326.3689,267.9257,663.0000,-0.0000,10.1674
37.4158,332.6617,268.1315,664.0000,-0.0000,10.1674
30.7952,338.8262,267.6517,665.0000,-0.0000,10.1674
23.8472,345.2956,266.8423,666.0000,-0.0000,10.1674
16.6943,351.9557,266.6305,667.0000,0.0000,10.1674
9.8251,358.3517,266.8426,668.0000,-0.0000,10.1674
3.1935,364.5265,266.5679,669.0000,-0.0000,10.1674
-5.5198,367.5847,265.0579,670.0000,-43.7382,11.5601
-15.7199,364.4780,264.1575,671.0000,-19.2263,10.3816
-24.0474,359.0564,265.6030,672.0000,-8.0217,10.2032
-30.3851,353.7986,266.3351,673.0000,-4.2739,10.1775
-36.5915,348.0539,264.6783,674.0000,-2.3509,10.1704
-43.8361,340.8922,263.0761,675.0000,-1.2430,10.1682
-51.0337,333.5217,263.9007,676.0000,-0.5064,10.1675
-57.0369,327.2823,265.0076,677.0000,-0.2618,10.1674
-62.7687,321.2847,263.9746,678.0000,-0.1376,10.1674
-69.4685,314.2479,262.1546,679.0000,-0.0753,10.1674
-76.6661,306.6721,262.3108,680.0000,-0.0330,10.1674
-82.9449,300.0570,263.5314,681.0000,-0.0162,10.1674
-88.6609,294.0324,263.1183,682.0000,-0.0082,10.1674
-95.0507,287.2959,261.3503,683.0000,-0.0045,10.1674
-102.2020,279.7558,260.8850,684.0000,-0.0022,10.1674
-108.7723,272.8278,261.9758,685.0000,-0.0010,10.1674
-114.5884,266.6949,262.0941,686.0000,-0.0005,10.1674
-120.7472,260.2006,260.5838,687.0000,-0.0003,10.1674
-127.7518,252.8143,259.6353,688.0000,-0.0001,10.1674
-134.5508,245.6447,260.4088,689.0000,-0.0001,10.1674
-140.5376,239.3316,260.9116,690.0000,-0.0000,10.1674
-146.5507,232.9909,259.7868,691.0000,-0.0000,10.1674
-153.3499,225.8212,258.5429,692.0000,-0.0000,10.1674
-160.2856,218.5074,258.8902,693.0000,-0.0000,10.1674
-166.4817,211.9736,259.5997,694.0000,-0.0000,10.1674
-172.4361,205.6947,258.9102,695.0000,-0.0000,10.1674
-179.0170,198.7552,257.5672,696.0000,-0.0000,10.1674
-185.9904,191.4018,257.4639,697.0000,-0.0000,10.1674
-192.4007,184.6421,258.2001,698.0000,-0.0000,10.1674
-198.3751,178.3420,257.9263,699.0000,-0.0000,10.1674
-204.7616,171.6075,256.6565,700.0000,-0.0000,10.1674
-211.6854,164.3064,256.1530,701.0000,-0.0000,10.1674
-218.2835,157.3487,256.7598,702.0000,-0.0000,10.1674
-224.3412,150.9608,256.8281,703.0000,-0.0000,10.1674
-230.5809,144.3811,255.7596,704.0000,-0.0000,10.1674
-237.3928,137.1980,254.9591,705.0000,-0.0000,10.1674
-244.1277,130.0960,255.3242,706.0000,-0.0000,10.1674
-250.3116,123.5750,255.6255,707.0000,-0.0000,10.1674
-256.4632,117.0882,254.8337,708.0000,-0.0000,10.1674
-263.1313,110.0567,253.8652,709.0000,-0.0000,10.1674
-269.9390,102.8780,253.9314,710.0000,-0.0000,10.1674
-276.2690,96.2030,254.3410,711.0000,-0.0000,10.1674
-282.3921,89.7463,253.8484,712.0000,-0.0000,10.1674
-288.9135,82.8694,252.8419,713.0000,-0.0000,10.1674
-295.7293,75.6821,252.6073,714.0000,-0.0000,10.1674
-302.2019,68.8568,253.0049,715.0000,-0.0000,10.1674
-308.3494,62.3743,252.7883,716.0000,-0.0000,10.1674
-314.7439,55.6313,251.8546,717.0000,-0.0000,10.1674
-321.5136,48.4926,251.3635,718.0000,-0.0000,10.1674
-328.1051,41.5419,251.6499,719.0000,-0.0000,10.1674
-334.3181,34.9903,251.6512,720.0000,-0.0000,10.1674
-340.6198,28.3451,250.8700,721.0000,-0.0000,10.1674
-347.3068,21.2937,250.1974,722.0000,-0.0000,10.1674
-353.9795,14.2574,250.3061,723.0000,-0.0000,10.1674
-360.2837,7.6095,250.4463,724.0000,-0.0000,10.1674
-366.5336,1.0191,249.8610,725.0000,-0.0000,10.1674
-369.5166,-7.9235,248.2767,726.0000,-45.0000,11.6694
-363.8513,-16.9778,247.0561,727.0000,-39.0462,11.2103
-354.2478,-21.2999,248.4329,728.0000,-15.2078,10.2990
-346.0665,-22.8708,249.9676,729.0000,-8.2454,10.2053
-338.1777,-23.5570,248.6551,730.0000,-4.3542,10.1779
-328.3727,-23.8242,246.3503,731.0000,-2.4221,10.1706
-317.6141,-23.7486,246.7164,732.0000,-0.9743,10.1679
-308.6767,-23.5541,248.4194,733.0000,-0.4823,10.1675
-300.7594,-23.3321,247.9226,734.0000,-0.2479,10.1674
-291.5338,-23.0432,245.6693,735.0000,-0.1402,10.1674
-280.8357,-22.6870,245.1917,736.0000,-0.0631,10.1674
-271.3185,-22.3613,246.7498,737.0000,-0.0278,10.1674
-263.2156,-22.0808,246.9629,738.0000,-0.0146,10.1674
-254.4350,-21.7753,245.0429,739.0000,-0.0081,10.1674
-244.0126,-21.4114,243.9047,740.0000,-0.0041,10.1674
-234.0315,-21.0624,245.0570,741.0000,-0.0016,10.1674
-225.6078,-20.7677,245.7918,742.0000,-0.0008,10.1674
-217.1061,-20.4701,244.3781,743.0000,-0.0005,10.1674
-207.0810,-20.1191,242.8334,744.0000,-0.0002,10.1674
-196.8144,-19.7596,243.4232,745.0000,-0.0001,10.1674
-187.9909,-19.4507,244.4479,746.0000,-0.0001,10.1674
-179.6017,-19.1570,243.6093,747.0000,-0.0000,10.1674
-170.0002,-18.8208,241.9245,748.0000,-0.0000,10.1674
-159.6455,-18.4582,241.9115,749.0000,-0.0000,10.1674
-150.4056,-18.1347,242.9873,750.0000,-0.0000,10.1674
-141.9800,-17.8396,242.7015,751.0000,-0.0000,10.1674
-132.7542,-17.5166,241.1100,752.0000,-0.0000,10.1674
-122.4876,-17.1571,240.5585,753.0000,-0.0000,10.1674
-112.8768,-16.8206,241.4753,754.0000,-0.0000,10.1674
-104.2946,-16.5201,241.6494,755.0000,-0.0000,10.1674
-95.3509,-16.2069,240.3248,756.0000,-0.0000,10.1674
-85.2979,-15.8549,239.3741,757.0000,-0.0000,10.1674
-75.4120,-15.5087,239.9796,758.0000,-0.0000,10.1674
-66.5895,-15.1998,240.4743,759.0000,-0.0000,10.1674
-57.8141,-14.8925,239.5210,760.0000,-0.0000,10.1674
-48.0382,-14.5502,238.3491,761.0000,-0.0000,10.1674
-38.0016,-14.1988,238.5678,762.0000,-0.0000,10.1674
-28.8973,-13.8800,239.2256,763.0000,-0.0000,10.1674
-20.1755,-13.5746,238.6830,764.0000,-0.0000,10.1674
-10.6810,-13.2421,237.4754,765.0000,-0.0000,10.1674
-0.6198,-12.8898,237.3159,766.0000,-0.0000,10.1674
8.7647,-12.5612,237.9948,767.0000,-0.0000,10.1674
17.5369,-12.2541,237.8567,768.0000,-0.0000,10.1674
26.7938,-11.9300,236.7934,769.0000,-0.0000,10.1674
36.7780,-11.5803,236.3569,770.0000,-0.0000,10.1674
46.4065,-11.2432,236.9811,771.0000,-0.0000,10.1674
55.3180,-10.9312,237.2478,772.0000,-0.0000,10.1674
64.4206,-10.6124,236.5376,773.0000,-0.0000,10.1674
74.2761,-10.2673,236.0669,774.0000,-0.0000,10.1674
84.0968,-9.9235,236.7351,775.0000,-0.0000,10.1674
93.2189,-9.6041,237.5357,776.0000,-0.0000,10.1674
102.2681,-9.2872,237.5137,777.0000,-0.0000,10.1674
111.9713,-8.9474,237.4378,778.0000,-0.0000,10.1674
121.8690,-8.6009,238.3995,779.0000,-0.0000,10.1674
131.1405,-8.2762,239.7972,780.0000,-0.0000,10.1674
140.0940,-7.9627,240.4496,781.0000,0.0000,10.1674
149.5125,-7.6329,240.5892,782.0000,0.0000,10.1674
159.2987,-7.2902,241.2895,783.0000,0.0000,10.1674
168.6543,-6.9627,242.4385,784.0000,0.0000,10.1674
177.5741,-6.6503,242.9347,785.0000,0.0000,10.1674
186.7892,-6.3277,242.6377,786.0000,0.0000,10.1674
196.5064,-5.9874,242.5608,787.0000,0.0000,10.1674
206.0436,-5.6535,243.0819,788.0000,0.0000,10.1674
215.0983,-5.3364,243.3268,789.0000,0.0000,10.1674
224.2386,-5.0163,242.8198,790.0000,0.0000,10.1674
233.8754,-4.6789,242.3119,791.0000,0.0000,10.1674
243.5367,-4.3406,242.4517,792.0000,0.0000,10.1674
252.7375,-4.0184,242.6463,793.0000,0.0000,10.1674
261.8371,-3.6998,242.1982,794.0000,0.0000,10.1674
271.3551,-3.3665,241.5315,795.0000,0.0000,10.1674
281.0621,-3.0267,241.4165,796.0000,0.0000,10.1674
290.3998,-2.6997,241.5901,797.0000,0.0000,10.1674
299.4997,-2.3811,241.2812,798.0000,0.0000,10.1674
308.8973,-2.0520,240.5906,799.0000,0.0000,10.1674
318.5907,-1.7126,240.2784,800.0000,-0.0000,10.1674
328.0479,-1.3814,240.3954,801.0000,0.0000,10.1674
337.1885,-1.0614,240.2257,802.0000,-0.0000,10.1674
346.4865,-0.7358,239.5902,803.0000,0.0000,10.1674
356.1241,-0.3983,239.1314,804.0000,0.0000,10.1674
364.5937,3.8797,238.3344,805.0000,-45.0000,11.6694
366.9685,13.8108,237.2346,806.0000,-40.4141,11.3039
363.3073,23.6406,237.8617,807.0000,-16.0171,10.3138
358.3121,30.9932,239.1774,808.0000,-8.2396,10.2052
352.9974,37.2613,238.4902,809.0000,-4.1897,10.1771
346.4835,44.1235,236.5912,810.0000,-2.3179,10.1704
339.0110,51.4959,236.3978,811.0000,-1.0511,10.1680
332.2468,57.9680,237.6651,812.0000,-0.4888,10.1675
326.2044,63.6737,237.5868,813.0000,-0.2494,10.1674
319.5989,69.8706,235.8756,814.0000,-0.1377,10.1674
312.0477,76.9269,235.0977,815.0000,-0.0686,10.1674
304.9059,83.5878,236.1083,816.0000,-0.0292,10.1674
298.6640,89.4046,236.5108,817.0000,-0.0149,10.1674
292.2422,95.3867,235.1604,818.0000,-0.0081,10.1674
284.8887,102.2351,233.9802,819.0000,-0.0042,10.1674
277.5391,109.0791,234.5791,820.0000,-0.0018,10.1674
271.0740,115.0992,235.2843,821.0000,-0.0009,10.1674
264.7580,120.9803,234.3809,822.0000,-0.0005,10.1674
257.6496,127.5991,233.0068,823.0000,-0.0003,10.1674
250.2085,134.5276,233.1280,824.0000,-0.0001,10.1674
243.5000,140.7741,233.9419,825.0000,-0.0001,10.1674
237.1974,146.6425,233.4938,826.0000,-0.0000,10.1674
230.3235,153.0428,232.1220,827.0000,-0.0000,10.1674
222.8983,159.9566,231.7860,828.0000,-0.0000,10.1674
215.9611,166.4159,232.5286,829.0000,-0.0000,10.1674
209.5929,172.3454,232.4800,830.0000,-0.0000,10.1674
202.9093,178.5686,231.2679,831.0000,-0.0000,10.1674
195.5839,185.3894,230.5630,832.0000,-0.0000,10.1674
188.4646,192.0182,231.0931,833.0000,-0.0000,10.1674
181.9723,198.0633,231.3423,834.0000,-0.0000,10.1674
175.4165,204.1675,230.3941,835.0000,-0.0000,10.1674
168.2418,210.8479,229.4494,836.0000,-0.0000,10.1674
161.0080,217.5834,229.6803,837.0000,-0.0000,10.1674
154.3577,223.7756,230.1005,838.0000,-0.0000,10.1674
147.8620,229.8238,229.4637,839.0000,-0.0000,10.1674
140.8546,236.3485,228.4199,840.0000,-0.0000,10.1674
133.5807,243.1213,228.3254,841.0000,-0.0000,10.1674
126.7651,249.4674,228.7852,842.0000,-0.0000,10.1674
120.2659,255.5189,228.4552,843.0000,-0.0000,10.1674
113.4135,261.8992,227.4407,844.0000,-0.0000,10.1674
106.1671,268.6465,227.0485,845.0000,-0.0000,10.1674
99.2035,275.1303,227.4319,846.0000,-0.0000,10.1674
92.6486,281.2337,227.3618,847.0000,-0.0000,10.1674
85.9182,287.5004,226.4766,848.0000,-0.0000,10.1674
78.7499,294.1750,225.8547,849.0000,-0.0000,10.1674
71.6750,300.7625,226.0752,850.0000,-0.0000,10.1674
65.0276,306.9520,226.1894,851.0000,-0.0000,10.1674
58.3755,313.1458,225.4963,852.0000,-0.0000,10.1674
51.3140,319.7209,224.7348,853.0000,-0.0000,10.1674
44.1753,326.3678,224.7448,854.0000,-0.0000,10.1674
37.4171,332.6605,224.9539,855.0000,-0.0000,10.1674
30.7967,338.8248,224.4768,856.0000,-0.0000,10.1674
23.8486,345.2942,223.6699,857.0000,-0.0000,10.1674
16.6955,351.9546,223.4613,858.0000,0.0000,10.1674
9.8264,358.3505,223.6769,859.0000,-0.0000,10.1674
3.1950,364.5251,223.4053,860.0000,-0.0000,10.1674
-5.5183,367.5833,221.8978,861.0000,-43.7381,11.5601
-15.7186,364.4763,221.0005,862.0000,-19.2267,10.3816
-24.0460,359.0545,222.4495,863.0000,-8.0206,10.2032
-30.3834,353.7970,223.1849,864.0000,-4.2736,10.1775
-36.5897,348.0524,221.5308,865.0000,-2.3508,10.1704
-43.8344,340.8906,219.9313,866.0000,-1.2429,10.1682
-51.0322,333.5200,220.7594,867.0000,-0.5064,10.1675
-57.0352,327.2808,221.8697,868.0000,-0.2618,10.1674
-62.7668,321.2835,220.8395,869.0000,-0.1376,10.1674
-69.4667,314.2467,219.0221,870.0000,-0.0753,10.1674
-76.6646,306.6707,219.1815,871.0000,-0.0330,10.1674
-82.9433,300.0558,220.4057,872.0000,-0.0162,10.1674
-88.6590,294.0314,219.9955,873.0000,-0.0082,10.1674
-95.0489,287.2950,218.2301,874.0000,-0.0045,10.1674
-102.2004,279.7547,217.7678,875.0000,-0.0022,10.1674
-108.7707,272.8267,218.8621,876.0000,-0.0010,10.1674
-114.5866,266.6941,218.9836,877.0000,-0.0005,10.1674
-120.7453,260.1999,217.4758,878.0000,-0.0003,10.1674
-127.7502,252.8135,216.5302,879.0000,-0.0001,10.1674
-134.5493,245.6439,217.3072,880.0000,-0.0001,10.1674
-140.5359,239.3310,217.8132,881.0000,-0.0000,10.1674
