x,y,z,t,mu,alpha
312.0599,76.9305,278.9787,440.0000,-0.0686,10.1674
304.9184,83.5907,279.9600,441.0000,-0.0293,10.1674
298.6736,89.4099,280.3363,442.0000,-0.0149,10.1674
292.2499,95.3935,278.9660,443.0000,-0.0081,10.1674
284.8981,102.2400,277.7647,444.0000,-0.0042,10.1674
277.5497,109.0826,278.3357,445.0000,-0.0018,10.1674
271.0824,115.1043,279.0135,446.0000,-0.0009,10.1674
264.7640,120.9873,278.0889,447.0000,-0.0005,10.1674
257.6562,127.6053,276.6951,448.0000,-0.0003,10.1674
250.2167,134.5319,276.7911,449.0000,-0.0001,10.1674
243.5069,140.7793,277.5782,450.0000,-0.0001,10.1674
237.2019,146.6496,277.1084,451.0000,-0.0000,10.1674
230.3277,153.0500,275.7183,452.0000,-0.0000,10.1674
222.9040,159.9619,275.3604,453.0000,-0.0000,10.1674
215.9663,166.4213,276.0780,454.0000,-0.0000,10.1674
209.5960,172.3525,276.0079,455.0000,-0.0000,10.1674
202.9114,178.5763,274.7785,456.0000,-0.0000,10.1674
195.5871,185.3957,274.0548,457.0000,-0.0000,10.1674
188.4681,192.0239,274.5622,458.0000,-0.0000,10.1674
181.9740,198.0703,274.7904,459.0000,-0.0000,10.1674
175.4169,204.1755,273.8254,460.0000,-0.0000,10.1674
168.2429,210.8550,272.8641,461.0000,-0.0000,10.1674
161.0098,217.5894,273.0748,462.0000,-0.0000,10.1674
154.3584,223.7823,273.4746,463.0000,-0.0000,10.1674
147.8611,229.8317,272.8210,464.0000,-0.0000,10.1674
140.8539,236.3559,271.7619,465.0000,-0.0000,10.1674
133.5809,243.1275,271.6492,466.0000,-0.0000,10.1674
126.7647,249.4738,272.0894,467.0000,-0.0000,10.1674
120.2641,255.5263,271.7424,468.0000,-0.0000,10.1674
113.4113,261.9067,270.7132,469.0000,-0.0000,10.1674
106.1658,268.6528,270.3044,470.0000,-0.0000,10.1674
99.2022,275.1363,270.6689,471.0000,-0.0000,10.1674
92.6459,281.2406,270.5815,472.0000,-0.0000,10.1674
85.9149,287.5076,269.6816,473.0000,-0.0000,10.1674
78.7472,294.1812,269.0442,474.0000,-0.0000,10.1674
71.6726,300.7681,269.2467,475.0000,-0.0000,10.1674
65.0243,306.9582,269.3433,476.0000,-0.0000,10.1674
58.3713,313.1525,268.6351,477.0000,-0.0000,10.1674
51.3101,319.7270,267.8587,478.0000,-0.0000,10.1674
44.1719,326.3730,267.8516,479.0000,-0.0000,10.1674
37.4131,332.6660,268.0430,480.0000,-0.0000,10.1674
30.7918,338.8309,267.5504,481.0000,-0.0000,10.1674
23.8437,345.3000,266.7288,482.0000,0.0000,10.1674
16.6911,351.9595,266.5038,483.0000,0.0000,10.1674
9.8218,358.3553,266.7018,484.0000,0.0000,10.1674
3.1896,364.5303,266.4138,485.0000,0.0000,10.1674
-5.5240,367.5884,264.8913,486.0000,-43.7378,11.5601
-15.7238,364.4824,263.9779,487.0000,-19.2221,10.3815
-24.0515,359.0614,265.4094,488.0000,-8.0257,10.2032
-30.3897,353.8034,266.1276,489.0000,-4.2752,10.1775
-36.5966,348.0583,264.4581,490.0000,-2.3515,10.1704
-43.8409,340.8967,262.8433,491.0000,-1.2432,10.1682
-51.0383,333.5264,263.6544,492.0000,-0.5066,10.1675
-57.0415,327.2867,264.7477,493.0000,-0.2619,10.1674
-62.7736,321.2887,263.7017,494.0000,-0.1376,10.1674
-69.4733,314.2518,261.8693,495.0000,-0.0753,10.1674
-76.6706,306.6761,262.0125,496.0000,-0.0330,10.1674
-82.9494,300.0609,263.2198,497.0000,-0.0162,10.1674
-88.6655,294.0359,262.7938,498.0000,-0.0082,10.1674
-95.0554,287.2992,261.0134,499.0000,-0.0045,10.1674
-102.2064,279.7591,260.5356,500.0000,-0.0022,10.1674
-108.7766,272.8310,261.6135,501.0000,-0.0010,10.1674
-114.5927,266.6979,261.7190,502.0000,-0.0005,10.1674
-120.7516,260.2033,260.1963,503.0000,-0.0003,10.1674
-127.7560,252.8170,259.2357,504.0000,-0.0001,10.1674
-134.5549,245.6474,259.9968,505.0000,-0.0001,10.1674
-140.5417,239.3342,260.4870,506.0000,-0.0000,10.1674
-146.5548,232.9932,259.3500,507.0000,-0.0000,10.1674
-153.3539,225.8233,258.0942,508.0000,-0.0000,10.1674
-160.2895,218.5095,258.4295,509.0000,-0.0000,10.1674
-166.4855,211.9757,259.1269,510.0000,-0.0000,10.1674
-172.4398,205.6966,258.4253,511.0000,-0.0000,10.1674
-179.0207,198.7569,257.0705,512.0000,-0.0000,10.1674
-185.9940,191.4033,256.9557,513.0000,-0.0000,10.1674
-192.4042,184.6436,257.6803,514.0000,-0.0000,10.1674
-198.3786,178.3435,257.3948,515.0000,-0.0000,10.1674
-204.7650,171.6088,256.1134,516.0000,-0.0000,10.1674
-211.6888,164.3075,255.5987,517.0000,-0.0000,10.1674
-218.2868,157.3497,256.1943,518.0000,-0.0000,10.1674
-224.3443,150.9619,256.2513,519.0000,-0.0000,10.1674
-230.5838,144.3821,255.1713,520.0000,-0.0000,10.1674
-237.3956,137.1989,254.3592,521.0000,-0.0000,10.1674
-244.1305,130.0968,254.7128,522.0000,-0.0000,10.1674
-250.3142,123.5758,255.0025,523.0000,-0.0000,10.1674
-256.4656,117.0890,254.1988,524.0000,-0.0000,10.1674
-263.1336,110.0574,253.2183,525.0000,-0.0000,10.1674
-269.9413,102.8785,253.2728,526.0000,-0.0000,10.1674
-276.2711,96.2036,253.6706,527.0000,-0.0000,10.1674
-282.3939,89.7469,253.1659,528.0000,-0.0000,10.1674
-288.9152,82.8699,252.1469,529.0000,-0.0000,10.1674
-295.7310,75.6825,251.9002,530.0000,-0.0000,10.1674
-302.2035,68.8571,252.2857,531.0000,-0.0000,10.1674
-308.3507,62.3746,252.0568,532.0000,-0.0000,10.1674
-314.7450,55.6317,251.1103,533.0000,-0.0000,10.1674
-321.5148,48.4928,250.6065,534.0000,-0.0000,10.1674
-328.1062,41.5419,250.8805,535.0000,-0.0000,10.1674
-334.3189,34.9904,250.8693,536.0000,-0.0000,10.1674
-340.6205,28.3452,250.0751,537.0000,0.0000,10.1674
-347.3074,21.2937,249.3893,538.0000,0.0000,10.1674
-353.9801,14.2572,249.4854,539.0000,-0.0000,10.1674
-360.2841,7.6094,249.6128,540.0000,-0.0000,10.1674
-366.5337,1.0190,249.0142,541.0000,0.0000,10.1674
-369.5165,-7.9237,247.4165,542.0000,-45.0000,11.6694
-363.8518,-16.9788,246.1834,543.0000,-39.0353,11.2096
-354.2495,-21.3023,247.5478,544.0000,-15.2131,10.2991
-346.0685,-22.8739,249.0689,545.0000,-8.2487,10.2053
-338.1793,-23.5605,247.7431,546.0000,-4.3562,10.1779
-328.3736,-23.8279,245.4263,547.0000,-2.4230,10.1706
-317.6152,-23.7523,245.7808,548.0000,-0.9745,10.1679
-308.6783,-23.5578,247.4714,549.0000,-0.4827,10.1675
-300.7609,-23.3358,246.9617,550.0000,-0.2480,10.1674
-291.5345,-23.0468,244.6965,551.0000,-0.1402,10.1674
-280.8363,-22.6906,244.2080,552.0000,-0.0631,10.1674
-271.3196,-22.3648,245.7548,553.0000,-0.0279,10.1674
-263.2169,-22.0843,245.9556,554.0000,-0.0146,10.1674
-254.4358,-21.7787,244.0238,555.0000,-0.0081,10.1674
-244.0130,-21.4148,242.8750,556.0000,-0.0041,10.1674
-234.0323,-21.0658,244.0168,557.0000,-0.0016,10.1674
-225.6090,-20.7710,244.7400,558.0000,-0.0008,10.1674
-217.1072,-20.4733,243.3146,559.0000,-0.0005,10.1674
-207.0815,-20.1223,241.7592,560.0000,-0.0002,10.1674
-196.8150,-19.7628,242.3389,561.0000,-0.0001,10.1674
-187.9920,-19.4538,243.3526,562.0000,-0.0001,10.1674
-179.6030,-19.1600,242.5022,563.0000,-0.0000,10.1674
-170.0011,-18.8237,240.8061,564.0000,-0.0000,10.1674
-159.6463,-18.4611,240.7827,565.0000,-0.0000,10.1674
-150.4070,-18.1376,241.8475,566.0000,-0.0000,10.1674
-141.9820,-17.8425,241.5495,567.0000,-0.0000,10.1674
-132.7561,-17.5194,239.9454,568.0000,-0.0000,10.1674
-122.4892,-17.1598,239.3819,569.0000,-0.0000,10.1674
-112.8790,-16.8233,240.2866,570.0000,-0.0000,10.1674
-104.2977,-16.5228,240.4469,571.0000,-0.0000,10.1674
-95.3545,-16.2096,239.1071,572.0000,-0.0000,10.1674
-85.3017,-15.8575,238.1406,573.0000,-0.0000,10.1674
-75.4166,-15.5113,238.7296,574.0000,-0.0000,10.1674
-66.5955,-15.2024,239.2055,575.0000,-0.0000,10.1674
-57.8218,-14.8951,238.2303,576.0000,-0.0000,10.1674
-48.0470,-14.5528,237.0337,577.0000,-0.0000,10.1674
-38.0117,-14.2014,237.2254,578.0000,-0.0000,10.1674
-28.9098,-13.8826,237.8526,579.0000,-0.0000,10.1674
-20.1916,-13.5773,237.2734,580.0000,-0.0000,10.1674
-10.7010,-13.2449,236.0215,581.0000,-0.0000,10.1674
-0.6433,-12.8927,235.8097,582.0000,-0.0000,10.1674
8.7361,-12.5642,236.4276,583.0000,-0.0000,10.1674
17.4996,-12.2573,236.2153,584.0000,-0.0000,10.1674
26.7447,-11.9335,235.0569,585.0000,-0.0000,10.1674
36.7166,-11.5843,234.4990,586.0000,-0.0000,10.1674
46.3304,-11.2476,234.9736,587.0000,-0.0000,10.1674
55.2179,-10.9364,235.0530,588.0000,-0.0000,10.1674
64.2840,-10.6189,234.0949,589.0000,-0.0000,10.1674
74.0968,-10.2752,233.2908,590.0000,-0.0000,10.1674
83.8729,-9.9329,233.5308,591.0000,-0.0000,10.1674
92.9350,-9.6155,233.7980,592.0000,-0.0000,10.1674
101.9007,-9.3015,233.0988,593.0000,-0.0000,10.1674
111.5207,-8.9646,232.1671,594.0000,-0.0000,10.1674
121.3736,-8.6196,232.1317,595.0000,-0.0000,10.1674
130.6296,-8.2954,232.4730,596.0000,0.0000,10.1674
139.5726,-7.9822,232.0439,597.0000,0.0000,10.1674
149.0026,-7.6520,231.0998,598.0000,0.0000,10.1674
158.8495,-7.3071,230.7970,599.0000,0.0000,10.1674
168.2885,-6.9766,231.1060,600.0000,0.0000,10.1674
177.2764,-6.6618,230.9186,601.0000,0.0000,10.1674
186.5468,-6.3371,230.0576,602.0000,0.0000,10.1674
196.3210,-5.9948,229.5343,603.0000,0.0000,10.1674
205.9070,-5.6591,229.7268,604.0000,0.0000,10.1674
214.9900,-5.3410,229.7232,605.0000,0.0000,10.1674
224.1486,-5.0203,229.0111,606.0000,0.0000,10.1674
233.8070,-4.6820,228.3391,607.0000,0.0000,10.1674
243.4879,-4.3430,228.3619,608.0000,-0.0000,10.1674
252.6955,-4.0206,228.4678,609.0000,-0.0000,10.1674
261.7967,-3.7018,227.9373,610.0000,0.0000,10.1674
271.3225,-3.3682,227.1972,611.0000,0.0000,10.1674
281.0403,-3.0279,227.0315,612.0000,0.0000,10.1674
290.3801,-2.7008,227.1693,613.0000,0.0000,10.1674
299.4765,-2.3822,226.8214,614.0000,0.0000,10.1674
308.8759,-2.0531,226.0892,615.0000,-0.0000,10.1674
318.5771,-1.7133,225.7476,616.0000,-0.0000,10.1674
328.0364,-1.3820,225.8476,617.0000,-0.0000,10.1674
337.1725,-1.0621,225.6574,618.0000,0.0000,10.1674
346.4691,-0.7365,224.9940,619.0000,-0.0000,10.1674
356.1123,-0.3988,224.5131,620.0000,-0.0000,10.1674
364.5847,3.8824,223.7050,621.0000,-45.0000,11.6694
366.9595,13.8115,222.5955,622.0000,-40.3972,11.3027
363.3027,23.6383,223.2035,623.0000,-16.0335,10.3142
358.3071,30.9939,224.4965,624.0000,-8.2452,10.2053
352.9893,37.2665,223.7947,625.0000,-4.1924,10.1771
346.4753,44.1289,221.8863,626.0000,-2.3184,10.1704
339.0063,51.4982,221.6759,627.0000,-1.0518,10.1680
332.2419,57.9707,222.9195,628.0000,-0.4895,10.1675
326.1961,63.6797,222.8227,629.0000,-0.2495,10.1674
319.5892,69.8779,221.0996,630.0000,-0.1377,10.1674
312.0408,76.9317,220.3059,631.0000,-0.0686,10.1674
304.8999,83.5918,221.2931,632.0000,-0.0292,10.1674
298.6553,89.4111,221.6744,633.0000,-0.0149,10.1674
292.2315,95.3951,220.3097,634.0000,-0.0081,10.1674
284.8797,102.2421,219.1148,635.0000,-0.0042,10.1674
277.5318,109.0845,219.6919,636.0000,-0.0018,10.1674
271.0649,115.1063,220.3750,637.0000,-0.0009,10.1674
264.7464,120.9897,219.4557,638.0000,-0.0005,10.1674
257.6385,127.6081,218.0680,639.0000,-0.0003,10.1674
250.1994,134.5348,218.1704,640.0000,-0.0001,10.1674
243.4900,140.7821,218.9631,641.0000,-0.0001,10.1674
237.1850,146.6527,218.4985,642.0000,-0.0000,10.1674
230.3107,153.0536,217.1143,643.0000,-0.0000,10.1674
222.8872,159.9657,216.7628,644.0000,-0.0000,10.1674
215.9500,166.4250,217.4864,645.0000,-0.0000,10.1674
209.5799,172.3564,217.4216,646.0000,-0.0000,10.1674
202.8952,178.5807,216.1980,647.0000,-0.0000,10.1674
195.5710,185.4003,215.4807,648.0000,-0.0000,10.1674
188.4524,192.0286,215.9943,649.0000,-0.0000,10.1674
181.9586,198.0750,216.2281,650.0000,-0.0000,10.1674
175.4015,204.1805,215.2688,651.0000,-0.0000,10.1674
168.2274,210.8604,214.3138,652.0000,-0.0000,10.1674
160.9947,217.5949,214.5310,653.0000,-0.0000,10.1674
154.3436,223.7879,214.9367,654.0000,-0.0000,10.1674
147.8465,229.8375,214.2889,655.0000,-0.0000,10.1674
140.8392,236.3621,213.2360,656.0000,-0.0000,10.1674
133.5664,243.1339,213.1299,657.0000,-0.0000,10.1674
126.7507,249.4802,213.5763,658.0000,-0.0000,10.1674
120.2502,255.5329,213.2351,659.0000,-0.0000,10.1674
113.3974,261.9136,212.2121,660.0000,-0.0000,10.1674
106.1520,268.6600,211.8100,661.0000,-0.0000,10.1674
99.1887,275.1436,212.1809,662.0000,-0.0000,10.1674
92.6328,281.2480,212.0995,663.0000,-0.0000,10.1674
85.9018,287.5153,211.2058,664.0000,-0.0000,10.1674
78.7341,294.1892,210.5750,665.0000,-0.0000,10.1674
71.6598,300.7762,210.7842,666.0000,-0.0000,10.1674
65.0118,306.9663,210.8871,667.0000,-0.0000,10.1674
58.3589,313.1609,210.1850,668.0000,-0.0000,10.1674
51.2977,319.7358,209.4153,669.0000,-0.0000,10.1674
44.1598,326.3820,209.4149,670.0000,-0.0000,10.1674
37.4013,332.6750,209.6129,671.0000,-0.0000,10.1674
30.7801,338.8401,209.1264,672.0000,-0.0000,10.1674
23.8320,345.3096,208.3114,673.0000,-0.0000,10.1674
16.6796,351.9693,208.0934,674.0000,-0.0000,10.1674
9.8106,358.3651,208.2980,675.0000,0.0000,10.1674
3.1787,364.5403,208.0163,676.0000,0.0000,10.1674
-5.5350,367.5985,206.5001,677.0000,-43.7394,11.5602
-15.7349,364.4918,205.5934,678.0000,-19.2240,10.3815
-24.0621,359.0703,207.0318,679.0000,-8.0240,10.2032
-30.3999,353.8122,207.7566,680.0000,-4.2747,10.1775
-36.6065,348.0671,206.0933,681.0000,-2.3513,10.1704
-43.8508,340.9050,204.4849,682.0000,-1.2431,10.1682
-51.0480,333.5344,205.3031,683.0000,-0.5065,10.1675
-57.0509,327.2948,206.4031,684.0000,-0.2618,10.1674
-62.7826,321.2968,205.3634,685.0000,-0.1376,10.1674
-69.4823,314.2596,203.5374,686.0000,-0.0753,10.1674
-76.6795,306.6835,203.6876,687.0000,-0.0330,10.1674
-82.9579,300.0683,204.9019,688.0000,-0.0162,10.1674
-88.6737,294.0433,204.4824,689.0000,-0.0082,10.1674
-95.0634,287.3064,202.7083,690.0000,-0.0045,10.1674
-102.2145,279.7659,202.2373,691.0000,-0.0022,10.1674
-108.7844,272.8378,203.3224,692.0000,-0.0010,10.1674
-114.6001,266.7047,203.4347,693.0000,-0.0005,10.1674
-120.7587,260.2100,201.9183,694.0000,-0.0003,10.1674
-127.7632,252.8233,200.9643,695.0000,-0.0001,10.1674
-134.5619,245.6535,201.7327,696.0000,-0.0001,10.1674
-140.5483,239.3403,202.2299,697.0000,-0.0000,10.1674
-146.5611,232.9993,201.0993,698.0000,-0.0000,10.1674
-153.3602,225.8291,199.8501,699.0000,-0.0000,10.1674
-160.2957,218.5149,200.1926,700.0000,-0.0000,10.1674
-166.4913,211.9811,200.8972,701.0000,-0.0000,10.1674
-172.4453,205.7021,200.2022,702.0000,-0.0000,10.1674
-179.0261,198.7621,198.8539,703.0000,-0.0000,10.1674
-185.9994,191.4081,198.7462,704.0000,-0.0000,10.1674
-192.4094,184.6483,199.4782,705.0000,-0.0000,10.1674
-198.3833,178.3483,199.1995,706.0000,-0.0000,10.1674
-204.7696,171.6134,197.9246,707.0000,-0.0000,10.1674
-211.6934,164.3117,197.4169,708.0000,-0.0000,10.1674
-218.2911,157.3537,198.0199,709.0000,-0.0000,10.1674
-224.3483,150.9660,198.0840,710.0000,-0.0000,10.1674
-230.5875,144.3861,197.0105,711.0000,-0.0000,10.1674
-237.3993,137.2025,196.2052,712.0000,-0.0000,10.1674
-244.1340,130.1001,196.5662,713.0000,-0.0000,10.1674
-250.3174,123.5792,196.8631,714.0000,-0.0000,10.1674
-256.4685,117.0924,196.0661,715.0000,-0.0000,10.1674
-263.1365,110.0604,195.0922,716.0000,-0.0000,10.1674
-269.9440,102.8813,195.1538,717.0000,-0.0000,10.1674
-276.2735,96.2062,195.5590,718.0000,-0.0000,10.1674
-282.3960,89.7496,195.0610,719.0000,-0.0000,10.1674
-288.9172,82.8724,194.0485,720.0000,-0.0000,10.1674
-295.7330,75.6846,193.8088,721.0000,-0.0000,10.1674
-302.2052,68.8591,194.2017,722.0000,-0.0000,10.1674
-308.3520,62.3767,193.9796,723.0000,-0.0000,10.1674
-314.7461,55.6336,193.0396,724.0000,-0.0000,10.1674
-321.5159,48.4943,192.5427,725.0000,-0.0000,10.1674
-328.1071,41.5432,192.8240,726.0000,-0.0000,10.1674
-334.3195,34.9917,192.8198,727.0000,-0.0000,10.1674
-340.6207,28.3465,192.0321,728.0000,-0.0000,10.1674
-347.3076,21.2946,191.3530,729.0000,-0.0000,10.1674
-353.9802,14.2578,191.4561,730.0000,-0.0000,10.1674
-360.2839,7.6100,191.5906,731.0000,-0.0000,10.1674
-366.5332,1.0196,190.9987,732.0000,-0.0000,10.1674
-369.5157,-7.9233,189.4074,733.0000,-45.0000,11.6694
-363.8501,-16.9781,188.1812,734.0000,-39.0377,11.2097
-354.2473,-21.3007,189.5529,735.0000,-15.2097,10.2990
-346.0666,-22.8719,191.0810,736.0000,-8.2470,10.2053
-338.1776,-23.5583,189.7617,737.0000,-4.3553,10.1779
-328.3717,-23.8257,187.4515,738.0000,-2.4226,10.1706
-317.6132,-23.7500,187.8134,739.0000,-0.9743,10.1679
-308.6765,-23.5556,189.5114,740.0000,-0.4825,10.1675
-300.7594,-23.3335,189.0084,741.0000,-0.2480,10.1674
-291.5330,-23.0446,186.7497,742.0000,-0.1402,10.1674
-280.8345,-22.6884,186.2685,743.0000,-0.0631,10.1674
-271.3179,-22.3626,187.8228,744.0000,-0.0279,10.1674
-263.2156,-22.0822,188.0307,745.0000,-0.0146,10.1674
-254.4347,-21.7767,186.1055,746.0000,-0.0081,10.1674
-244.0115,-21.4128,184.9636,747.0000,-0.0041,10.1674
-234.0307,-21.0637,186.1132,748.0000,-0.0016,10.1674
-225.6078,-20.7690,186.8438,749.0000,-0.0008,10.1674
-217.1062,-20.4714,185.4251,750.0000,-0.0005,10.1674
-207.0803,-20.1204,183.8765,751.0000,-0.0002,10.1674
-196.8135,-19.7609,184.4638,752.0000,-0.0001,10.1674
-187.9909,-19.4519,185.4852,753.0000,-0.0001,10.1674
-179.6023,-19.1582,184.6417,754.0000,-0.0000,10.1674
-170.0001,-18.8219,182.9523,755.0000,-0.0000,10.1674
-159.6450,-18.4593,182.9364,756.0000,-0.0000,10.1674
-150.4059,-18.1358,184.0091,757.0000,-0.0000,10.1674
-141.9813,-17.8408,183.7183,758.0000,-0.0000,10.1674
-132.7555,-17.5177,182.1209,759.0000,-0.0000,10.1674
-122.4882,-17.1582,181.5647,760.0000,-0.0000,10.1674
-112.8780,-16.8217,182.4773,761.0000,-0.0000,10.1674
-104.2971,-16.5212,182.6451,762.0000,-0.0000,10.1674
-95.3541,-16.2080,181.3121,763.0000,-0.0000,10.1674
-85.3009,-15.8560,180.3527,764.0000,-0.0000,10.1674
-75.4157,-15.5098,180.9496,765.0000,-0.0000,10.1674
-66.5950,-15.2010,181.4331,766.0000,-0.0000,10.1674
-57.8215,-14.8937,180.4648,767.0000,-0.0000,10.1674
-48.0466,-14.5514,179.2752,768.0000,-0.0000,10.1674
-38.0109,-14.2000,179.4746,769.0000,-0.0000,10.1674
-28.9092,-13.8813,180.1096,770.0000,-0.0000,10.1674
-20.1914,-13.5760,179.5375,771.0000,-0.0000,10.1674
-10.7008,-13.2437,178.2924,772.0000,-0.0000,10.1674
-0.6427,-12.8915,178.0880,773.0000,-0.0000,10.1674
8.7366,-12.5630,178.7139,774.0000,-0.0000,10.1674
17.4997,-12.2562,178.5088,775.0000,-0.0000,10.1674
26.7447,-11.9324,177.3572,776.0000,-0.0000,10.1674
36.7170,-11.5832,176.8065,777.0000,-0.0000,10.1674
46.3308,-11.2466,177.2890,778.0000,-0.0000,10.1674
55.2180,-10.9354,177.3758,779.0000,-0.0000,10.1674
64.2839,-10.6179,176.4246,780.0000,-0.0000,10.1674
74.0969,-10.2743,175.6276,781.0000,-0.0000,10.1674
83.8733,-9.9319,175.8753,782.0000,-0.0000,10.1674
92.9351,-9.6146,176.1501,783.0000,-0.0000,10.1674
101.9005,-9.3007,175.4578,784.0000,-0.0000,10.1674
111.5206,-8.9638,174.5330,785.0000,-0.0000,10.1674
121.0054,-8.0384,175.2162,786.0000,-5.8433,11.9630
128.7982,-6.5096,176.1491,787.0000,-3.4012,11.9631
136.3322,-4.6249,174.9641,788.0000,-2.2513,11.9630
145.2201,-2.0430,173.5394,789.0000,-1.5692,11.9630
154.1502,0.8286,174.2288,790.0000,-1.0806,11.9629
161.6622,3.4062,174.9557,791.0000,-0.8310,11.9629
169.1114,6.0808,173.7462,792.0000,-0.7230,11.9629
177.7543,9.4767,172.5188,793.0000,-2.1590,11.9622
186.2329,13.1843,173.2117,794.0000,-1.3908,11.9621
193.4451,16.5464,173.7578,795.0000,-0.9875,11.9621
200.6846,20.0675,172.5471,796.0000,-0.8046,11.9620
208.9838,24.2591,171.5021,797.0000,-0.6928,11.9620
217.0795,28.4899,172.1813,798.0000,-0.6228,11.9620
224.1365,32.2139,172.5584,799.0000,0.2978,11.9620
231.3740,36.0174,171.3613,800.0000,-0.1145,11.9620
239.5807,40.3828,170.4833,801.0000,-0.3718,11.9620
247.5100,44.6986,171.1340,802.0000,-0.5497,11.9620
254.5765,48.4684,171.3583,803.0000,1.5810,11.9632
261.9701,52.2199,170.1896,804.0000,0.6219,11.9632
270.2723,56.3675,169.4634,805.0000,0.0140,11.9632
278.2465,60.3891,170.0734,806.0000,-0.3938,11.9632
285.3935,64.0804,170.1615,807.0000,-0.6150,11.9632
292.8005,68.0257,169.0321,808.0000,-0.7337,11.9631
300.9012,72.5047,168.4378,809.0000,-0.8106,11.9631
308.5695,76.9197,168.9980,810.0000,-0.8696,11.9630
315.5053,81.0729,168.9682,811.0000,-0.9051,11.9629
322.7048,85.5555,167.8880,812.0000,-0.9291,11.9629
330.4415,90.5792,167.4084,813.0000,-0.9446,11.9628
337.7080,95.5022,167.9121,814.0000,-0.9635,11.9628
344.3503,100.1859,167.7806,815.0000,-0.9775,11.9627
351.2503,105.2478,166.7565,816.0000,-0.9904,11.9626
358.5468,110.8304,166.3753,817.0000,-0.9994,11.9626
365.3595,116.2680,166.8181,818.0000,-1.0141,11.9625
371.6460,121.4909,166.6004,819.0000,-1.0261,11.9625
378.1682,127.1315,165.6374,820.0000,-1.0382,11.9624
384.9581,133.2594,165.3396,821.0000,-1.0474,11.9624
391.2660,139.2017,165.7196,822.0000,-1.0621,11.9623
397.1319,144.9596,165.4305,823.0000,-1.0745,11.9623
403.1969,151.1662,164.5321,824.0000,-1.0867,11.9622
409.4135,157.8162,164.3045,825.0000,-1.0968,11.9622
415.1616,164.2463,164.6219,826.0000,-1.1118,11.9621
420.5373,170.5262,164.2760,827.0000,-1.1245,11.9621
426.0633,177.2758,163.4450,828.0000,-1.1368,11.9621
431.6389,184.4166,163.2769,829.0000,-1.1474,11.9620
436.7682,191.3094,163.5351,830.0000,-1.1622,11.9620
441.5801,198.0884,163.1478,831.0000,-1.1749,11.9620
446.4851,205.3465,162.3883,832.0000,-1.1869,11.9620
451.3523,212.9371,162.2737,833.0000,-1.1976,11.9620
455.8018,220.2584,162.4815,834.0000,-1.2117,11.9620
460.2494,227.3373,162.0693,835.0000,2.8908,11.9620
465.2137,234.5981,161.3927,836.0000,1.0843,11.9622
470.3549,241.9566,161.3461,837.0000,-0.0956,11.9623
475.1857,249.0051,161.5271,838.0000,-0.8413,11.9624
479.7962,256.0364,161.1268,839.0000,-1.2941,11.9624
484.4237,263.5512,160.5696,840.0000,-1.6019,11.9624
488.8476,271.3288,160.6278,841.0000,-1.8426,11.9624
492.7857,278.9183,160.8624,842.0000,-2.0403,11.9624
496.3782,286.5967,160.6023,843.0000,-2.2046,11.9624
499.8484,294.7695,160.3375,844.0000,-1.4477,11.9638
503.0572,303.1355,160.7518,845.0000,-2.0423,11.9638
505.7754,311.3187,161.4181,846.0000,-2.5372,11.9638
508.0517,319.6511,161.8574,847.0000,-2.9799,11.9638
509.8615,328.4903,162.6531,848.0000,-3.4573,11.9637
510.9829,337.4276,164.3364,849.0000,-4.0877,11.9637
511.2774,346.0245,166.2763,850.0000,-5.0093,11.9635
510.6153,354.5499,167.8423,851.0000,-6.5032,11.9634
508.5333,363.1639,169.3992,852.0000,-9.6552,11.9632
504.2706,370.9918,171.2910,853.0000,-16.5347,11.9656
497.1388,376.1639,172.8757,854.0000,-28.9107,11.9642
487.9176,376.5489,174.1344,855.0000,-29.7457,11.9634
479.9131,371.4826,175.9734,856.0000,-28.8277,11.9630
476.1603,363.2672,178.1881,857.0000,-27.5295,11.9624
477.0231,354.6251,179.8140,858.0000,-26.1759,11.9618
482.1206,347.2050,180.9430,859.0000,-24.8569,11.9612
490.4382,342.9442,182.5890,860.0000,-23.5135,11.9604
499.4256,342.6653,184.8979,861.0000,-19.4376,11.9642
507.4001,345.5980,186.8053,862.0000,-19.6103,11.9635
513.8745,351.5155,188.0238,863.0000,-20.3978,11.9640
517.5019,360.0666,189.6054,864.0000,-21.8643,11.9631
516.9392,369.1475,191.8747,865.0000,-23.2444,11.9633
512.6340,376.6677,193.8964,866.0000,-22.9322,11.9653
505.3221,381.5614,195.2548,867.0000,-24.4044,11.9647
496.0801,382.3956,196.7359,868.0000,-25.0803,11.9641
487.6847,378.5631,198.8790,869.0000,-25.2337,11.9636
482.4505,371.5083,200.9627,870.0000,-25.0740,11.9630
481.1282,362.8213,202.4207,871.0000,-24.7787,11.9623
484.2230,354.1539,203.8720,872.0000,-24.4294,11.9617
491.1051,348.0041,205.9417,873.0000,-24.1034,11.9609
499.5950,345.6574,208.1562,874.0000,-21.4111,11.9646
508.1400,347.0037,209.7997,875.0000,-22.2651,11.9638
515.5766,352.1576,211.1774,876.0000,-23.1270,11.9641
519.8727,360.3749,213.0847,877.0000,-24.0949,11.9631
519.7821,369.3244,215.2995,878.0000,-24.3703,11.9633
515.6290,377.0125,217.0528,879.0000,-24.9621,11.9623
508.1622,382.1025,218.5323,880.0000,-23.1645,11.9648
