x,y,z,t,mu,alpha
-62.8192,321.3298,263.2753,881.0000,-0.1377,10.1674
-69.5188,314.2911,261.4362,882.0000,-0.0754,10.1674
-76.7151,306.7144,261.5743,883.0000,-0.0330,10.1674
-82.9920,300.0993,262.7747,884.0000,-0.0162,10.1674
-88.7071,294.0736,262.3400,885.0000,-0.0082,10.1674
-95.0969,287.3352,260.5523,886.0000,-0.0045,10.1674
-102.2472,279.7938,260.0693,887.0000,-0.0022,10.1674
-108.8156,272.8656,261.1413,888.0000,-0.0010,10.1674
-114.6306,266.7321,261.2390,889.0000,-0.0005,10.1674
-120.7892,260.2360,259.7090,890.0000,-0.0003,10.1674
-127.7933,252.8479,258.7435,891.0000,-0.0001,10.1674
-134.5907,245.6779,259.5001,892.0000,-0.0001,10.1674
-140.5761,239.3643,259.9841,893.0000,-0.0000,10.1674
-146.5888,233.0220,258.8408,894.0000,-0.0000,10.1674
-153.3878,225.8503,257.5812,895.0000,-0.0000,10.1674
-160.3224,218.5356,257.9142,896.0000,-0.0000,10.1674
-166.5170,212.0013,258.6083,897.0000,-0.0000,10.1674
-172.4709,205.7210,257.9032,898.0000,-0.0000,10.1674
-179.0520,198.7792,256.5476,899.0000,-0.0000,10.1674
-186.0247,191.4242,256.4347,900.0000,-0.0000,10.1674
-192.4338,184.6637,257.1613,901.0000,-0.0000,10.1674
-198.4078,178.3622,256.8782,902.0000,-0.0000,10.1674
-204.7950,171.6249,255.6025,903.0000,-0.0000,10.1674
-211.7189,164.3214,255.0983,904.0000,-0.0000,10.1674
-218.3163,157.3623,255.7066,905.0000,-0.0000,10.1674
-224.3741,150.9724,255.7781,906.0000,-0.0000,10.1674
-230.6153,144.3890,254.7183,907.0000,-0.0000,10.1674
-237.4288,137.2019,253.9350,908.0000,-0.0000,10.1674
-244.1642,130.0973,254.3241,909.0000,-0.0000,10.1674
-250.3494,123.5731,254.6542,910.0000,-0.0000,10.1674
-256.5044,117.0806,253.9007,911.0000,-0.0000,10.1674
-263.1767,110.0425,252.9861,912.0000,-0.0000,10.1674
-269.9870,102.8589,253.1204,913.0000,-0.0000,10.1674
-276.3197,96.1790,253.6086,914.0000,-0.0000,10.1674
-282.4486,89.7141,253.2097,915.0000,-0.0000,10.1674
-288.9773,82.8275,252.3200,916.0000,-0.0000,10.1674
-295.7972,75.6338,252.2239,917.0000,-0.0000,10.1674
-302.2716,68.8044,252.7716,918.0000,-0.0000,10.1674
-308.4232,62.3156,252.7160,919.0000,-0.0000,10.1674
-314.8226,55.5653,251.9604,920.0000,-0.0000,10.1674
-321.5922,48.4246,251.6588,921.0000,-0.0000,10.1674
-328.1785,41.4772,252.1283,922.0000,-0.0000,10.1674
-334.3872,34.9281,252.3007,923.0000,-0.0000,10.1674
-340.6861,28.2839,251.6838,924.0000,-0.0000,10.1674
-347.3669,21.2368,251.1655,925.0000,-0.0000,10.1674
-354.0302,14.2083,251.4062,926.0000,0.0000,10.1674
-360.3269,7.5663,251.6547,927.0000,0.0000,10.1674
-366.5719,0.9790,251.1632,928.0000,-0.0000,10.1674
-369.5543,-7.9577,249.6619,929.0000,-45.0000,11.6694
-363.8839,-17.0060,248.5118,930.0000,-39.1349,11.2162
-354.2494,-21.3243,249.9842,931.0000,-15.1478,10.2979
-346.0296,-22.8932,251.6820,932.0000,-8.2141,10.2050
-338.1012,-23.5746,250.5986,933.0000,-4.3232,10.1777
-328.2453,-23.8353,248.6100,934.0000,-2.3958,10.1706
-317.4153,-23.7535,249.4348,935.0000,-0.9558,10.1679
-308.3640,-23.5542,251.7840,936.0000,-0.4631,10.1675
-300.2599,-23.3258,252.1965,937.0000,-0.2452,10.1674
-290.7734,-23.0273,251.2931,938.0000,-0.1361,10.1674
-279.8920,-22.6638,252.6939,939.0000,-0.0591,10.1674
-270.3535,-22.3368,256.3666,940.0000,-0.0249,10.1674
-262.2524,-22.0562,258.6982,941.0000,-0.0142,10.1674
-253.4300,-21.7491,258.9393,942.0000,-0.0079,10.1674
-242.9797,-21.3840,260.0530,943.0000,-0.0040,10.1674
-233.0397,-21.0363,263.4379,944.0000,-0.0015,10.1674
-224.6586,-20.7429,266.3111,945.0000,-0.0008,10.1674
-216.1958,-20.4466,266.9675,946.0000,-0.0005,10.1674
-206.2933,-20.0997,267.3277,947.0000,-0.0002,10.1674
-196.2513,-19.7480,269.4012,948.0000,-0.0001,10.1674
-187.6214,-19.4457,271.4482,949.0000,-0.0001,10.1674
-179.3566,-19.1562,271.3397,950.0000,-0.0000,10.1674
-169.8442,-18.8230,270.1900,951.0000,-0.0000,10.1674
-159.5582,-18.4627,270.5377,952.0000,-0.0000,10.1674
-150.3561,-18.1403,271.8548,953.0000,-0.0000,10.1674
-141.9529,-17.8460,271.7547,954.0000,-0.0000,10.1674
-132.7543,-17.5237,270.3021,955.0000,-0.0000,10.1674
-122.5123,-17.1650,269.8289,956.0000,-0.0000,10.1674
-112.9050,-16.8284,270.7909,957.0000,-0.0000,10.1674
-104.3198,-16.5277,271.0129,958.0000,-0.0000,10.1674
-95.3861,-16.2148,269.7295,959.0000,-0.0000,10.1674
-85.3502,-15.8632,268.7861,960.0000,-0.0000,10.1674
-75.4648,-15.5169,269.3764,961.0000,-0.0000,10.1674
-66.6331,-15.2075,269.8679,962.0000,-0.0000,10.1674
-57.8605,-14.9002,268.9189,963.0000,-0.0000,10.1674
-48.0995,-14.5583,267.7287,964.0000,-0.0000,10.1674
-38.0669,-14.2069,267.9042,965.0000,-0.0000,10.1674
-28.9538,-13.8877,268.5259,966.0000,-0.0000,10.1674
-20.2314,-13.5821,267.9590,967.0000,-0.0000,10.1674
-10.7512,-13.2500,266.7101,968.0000,-0.0000,10.1674
-0.6999,-12.8979,266.4785,969.0000,-0.0000,10.1674
8.6886,-12.5690,267.0798,970.0000,-0.0000,10.1674
17.4597,-12.2618,266.8706,971.0000,-0.0000,10.1674
26.6984,-11.9382,265.7152,972.0000,-0.0000,10.1674
36.6615,-11.5892,265.1396,973.0000,-0.0000,10.1674
46.2809,-11.2522,265.5921,974.0000,-0.0000,10.1674
55.1776,-10.9406,265.6672,975.0000,-0.0000,10.1674
64.2413,-10.6231,264.7120,976.0000,-0.0000,10.1674
74.0448,-10.2796,263.8947,977.0000,-0.0000,10.1674
83.8225,-9.9371,264.1109,978.0000,-0.0000,10.1674
92.8939,-9.6194,264.3678,979.0000,-0.0000,10.1674
101.8608,-9.3053,263.6701,980.0000,-0.0000,10.1674
111.4725,-8.9686,262.7299,981.0000,-0.0000,10.1674
121.3234,-8.6235,262.6720,982.0000,-0.0000,10.1674
130.5874,-8.2990,262.9984,983.0000,-0.0000,10.1674
139.5344,-7.9856,262.5685,984.0000,0.0000,10.1674
148.9582,-7.6555,261.6198,985.0000,0.0000,10.1674
158.8004,-7.3107,261.2976,986.0000,0.0000,10.1674
168.2452,-6.9798,261.5888,987.0000,0.0000,10.1674
177.2388,-6.6648,261.3974,988.0000,0.0000,10.1674
186.5056,-6.3402,260.5343,989.0000,0.0000,10.1674
196.2738,-5.9980,259.9958,990.0000,0.0000,10.1674
205.8629,-5.6621,260.1692,991.0000,0.0000,10.1674
214.9524,-5.3437,260.1584,992.0000,0.0000,10.1674
224.1099,-5.0229,259.4452,993.0000,0.0000,10.1674
233.7622,-4.6848,258.7622,994.0000,0.0000,10.1674
243.4435,-4.3457,258.7664,995.0000,0.0000,10.1674
252.6573,-4.0229,258.8621,996.0000,0.0000,10.1674
261.7597,-3.7040,258.3302,997.0000,0.0000,10.1674
271.2803,-3.3705,257.5829,998.0000,0.0000,10.1674
280.9961,-3.0302,257.4003,999.0000,0.0000,10.1674
290.3410,-2.7029,257.5255,1000.0000,0.0000,10.1674
299.4405,-2.3841,257.1749,1001.0000,0.0000,10.1674
308.8360,-2.0550,256.4383,1002.0000,0.0000,10.1674
318.5336,-1.7153,256.0824,1003.0000,0.0000,10.1674
327.9963,-1.3838,256.1679,1004.0000,0.0000,10.1674
337.1364,-1.0636,255.9725,1005.0000,-0.0000,10.1674
346.4309,-0.7380,255.3057,1006.0000,-0.0000,10.1674
356.0699,-0.4004,254.8129,1007.0000,0.0000,10.1674
364.5426,3.8818,253.9892,1008.0000,-45.0000,11.6694
366.9182,13.8152,252.8716,1009.0000,-40.3694,11.3007
363.2635,23.6415,253.4770,1010.0000,-16.0314,10.3141
358.2719,30.9941,254.7599,1011.0000,-8.2493,10.2053
352.9555,37.2671,254.0424,1012.0000,-4.1965,10.1771
346.4392,44.1332,252.1232,1013.0000,-2.3206,10.1704
338.9700,51.5037,251.9094,1014.0000,-1.0518,10.1680
332.2090,57.9736,253.1453,1015.0000,-0.4901,10.1675
326.1649,63.6816,253.0337,1016.0000,-0.2497,10.1674
319.5561,69.8821,251.2978,1017.0000,-0.1379,10.1674
312.0062,76.9380,250.4990,1018.0000,-0.0686,10.1674
304.8679,83.5963,251.4802,1019.0000,-0.0293,10.1674
298.6257,89.4139,251.8483,1020.0000,-0.0150,10.1674
292.2008,95.3995,250.4696,1021.0000,-0.0081,10.1674
284.8469,102.2489,249.2675,1022.0000,-0.0042,10.1674
277.5005,109.0906,249.8396,1023.0000,-0.0018,10.1674
271.0363,115.1104,250.5114,1024.0000,-0.0009,10.1674
264.7178,120.9944,249.5779,1025.0000,-0.0005,10.1674
257.6078,127.6153,248.1810,1026.0000,-0.0003,10.1674
250.1691,134.5423,248.2784,1027.0000,-0.0001,10.1674
243.4623,140.7877,249.0618,1028.0000,-0.0001,10.1674
237.1582,146.6581,248.5835,1029.0000,-0.0000,10.1674
230.2821,153.0611,247.1885,1030.0000,-0.0000,10.1674
222.8581,159.9743,246.8314,1031.0000,-0.0000,10.1674
215.9231,166.4322,247.5473,1032.0000,-0.0000,10.1674
209.5544,172.3628,247.4699,1033.0000,-0.0000,10.1674
202.8686,178.5886,246.2344,1034.0000,-0.0000,10.1674
195.5433,185.4099,245.5104,1035.0000,-0.0000,10.1674
188.4263,192.0373,246.0176,1036.0000,-0.0000,10.1674
181.9344,198.0825,246.2400,1037.0000,-0.0000,10.1674
175.3768,204.1890,245.2682,1038.0000,-0.0000,10.1674
168.2013,210.8708,244.3050,1039.0000,-0.0000,10.1674
160.9695,217.6051,244.5161,1040.0000,-0.0000,10.1674
154.3204,223.7967,244.9118,1041.0000,-0.0000,10.1674
147.8234,229.8467,244.2514,1042.0000,-0.0000,10.1674
140.8149,236.3731,243.1889,1043.0000,-0.0000,10.1674
133.5422,243.1453,243.0765,1044.0000,-0.0000,10.1674
126.7283,249.4905,243.5141,1045.0000,-0.0000,10.1674
120.2287,255.5430,243.1607,1046.0000,-0.0000,10.1674
113.3748,261.9252,242.1270,1047.0000,-0.0000,10.1674
106.1290,268.6726,241.7178,1048.0000,-0.0000,10.1674
99.1673,275.1554,242.0808,1049.0000,-0.0000,10.1674
92.6125,281.2592,241.9878,1050.0000,-0.0000,10.1674
85.8809,287.5276,241.0825,1051.0000,-0.0000,10.1674
78.7125,294.2028,240.4437,1052.0000,-0.0000,10.1674
71.6393,300.7894,240.6454,1053.0000,-0.0000,10.1674
64.9927,306.9787,240.7376,1054.0000,-0.0000,10.1674
58.3397,313.1740,240.0235,1055.0000,-0.0000,10.1674
51.2777,319.7502,239.2445,1056.0000,-0.0000,10.1674
44.1403,326.3966,239.2367,1057.0000,-0.0000,10.1674
37.3832,332.6887,239.4246,1058.0000,-0.0000,10.1674
30.7624,338.8540,238.9261,1059.0000,-0.0000,10.1674
23.8136,345.3248,238.1008,1060.0000,0.0000,10.1674
16.6612,351.9850,237.8748,1061.0000,0.0000,10.1674
9.7935,358.3803,238.0700,1062.0000,0.0000,10.1674
3.1622,364.5553,237.7767,1063.0000,-0.0000,10.1674
-5.5526,367.6134,236.2493,1064.0000,-43.7419,11.5604
-15.7533,364.5059,235.3345,1065.0000,-19.2150,10.3813
-24.0795,359.0852,236.7649,1066.0000,-8.0261,10.2033
-30.4162,353.8279,237.4786,1067.0000,-4.2757,10.1775
-36.6230,348.0822,235.8034,1068.0000,-2.3522,10.1704
-43.8680,340.9189,234.1858,1069.0000,-1.2435,10.1682
-51.0645,333.5484,234.9959,1070.0000,-0.5065,10.1675
-57.0661,327.3096,236.0855,1071.0000,-0.2619,10.1674
-62.7975,321.3113,235.0338,1072.0000,-0.1376,10.1674
-69.4977,314.2729,233.1974,1073.0000,-0.0754,10.1674
-76.6947,306.6964,233.3393,1074.0000,-0.0330,10.1674
-82.9719,300.0819,234.5437,1075.0000,-0.0162,10.1674
-88.6870,294.0570,234.1124,1076.0000,-0.0082,10.1674
-95.0771,287.3191,232.3273,1077.0000,-0.0045,10.1674
-102.2282,279.7778,231.8477,1078.0000,-0.0022,10.1674
-108.7971,272.8500,232.9237,1079.0000,-0.0010,10.1674
-114.6121,266.7172,233.0248,1080.0000,-0.0005,10.1674
-120.7709,260.2217,231.4974,1081.0000,-0.0003,10.1674
-127.7757,252.8339,230.5348,1082.0000,-0.0001,10.1674
-134.5737,245.6642,231.2950,1083.0000,-0.0001,10.1674
-140.5592,239.3513,231.7824,1084.0000,-0.0000,10.1674
-146.5721,233.0097,230.6417,1085.0000,-0.0000,10.1674
-153.3716,225.8383,229.3845,1086.0000,-0.0000,10.1674
-160.3069,218.5238,229.7207,1087.0000,-0.0000,10.1674
-166.5017,211.9902,230.4179,1088.0000,-0.0000,10.1674
-172.4557,205.7106,229.7151,1089.0000,-0.0000,10.1674
-179.0371,198.7692,228.3613,1090.0000,-0.0000,10.1674
-186.0106,191.4144,228.2507,1091.0000,-0.0000,10.1674
-192.4200,184.6545,228.9798,1092.0000,-0.0000,10.1674
-198.3940,178.3538,228.6984,1093.0000,-0.0000,10.1674
-204.7814,171.6171,227.4236,1094.0000,-0.0000,10.1674
-211.7059,164.3139,226.9202,1095.0000,-0.0000,10.1674
-218.3037,157.3554,227.5296,1096.0000,-0.0000,10.1674
-224.3614,150.9663,227.6014,1097.0000,-0.0000,10.1674
-230.6027,144.3837,226.5406,1098.0000,-0.0000,10.1674
-237.4165,137.1972,225.7557,1099.0000,-0.0000,10.1674
-244.1523,130.0932,226.1428,1100.0000,-0.0000,10.1674
-250.3373,123.5699,226.4702,1101.0000,-0.0000,10.1674
-256.4921,117.0786,225.7122,1102.0000,-0.0000,10.1674
-263.1644,110.0414,224.7911,1103.0000,-0.0000,10.1674
-269.9748,102.8585,224.9180,1104.0000,-0.0000,10.1674
-276.3074,96.1796,225.3974,1105.0000,-0.0000,10.1674
-282.4357,89.7162,224.9873,1106.0000,-0.0000,10.1674
-288.9639,82.8310,224.0836,1107.0000,-0.0000,10.1674
-295.7837,75.6382,223.9714,1108.0000,-0.0000,10.1674
-302.2582,68.8096,224.5018,1109.0000,-0.0000,10.1674
-308.4095,62.3219,224.4274,1110.0000,-0.0000,10.1674
-314.8087,55.5728,223.6508,1111.0000,-0.0000,10.1674
-321.5787,48.4325,223.3271,1112.0000,-0.0000,10.1674
-328.1659,41.4851,223.7753,1113.0000,-0.0000,10.1674
-334.3754,34.9361,223.9276,1114.0000,-0.0000,10.1674
-340.6749,28.2921,223.2913,1115.0000,-0.0000,10.1674
-347.3568,21.2448,222.7548,1116.0000,-0.0000,10.1674
-354.0214,14.2157,222.9799,1117.0000,-0.0000,10.1674
-360.3193,7.5734,223.2153,1118.0000,0.0000,10.1674
-366.5652,0.9859,222.7126,1119.0000,-0.0000,10.1674
-369.5481,-7.9514,221.2015,1120.0000,-45.0000,11.6694
-363.8787,-17.0006,220.0429,1121.0000,-39.1257,11.2156
-354.2481,-21.3195,221.5035,1122.0000,-15.1556,10.2981
-346.0326,-22.8887,223.1816,1123.0000,-8.2181,10.2050
-338.1084,-23.5708,222.0713,1124.0000,-4.3270,10.1777
-328.2578,-23.8323,220.0466,1125.0000,-2.3989,10.1706
-317.4348,-23.7511,220.8205,1126.0000,-0.9579,10.1679
-308.3911,-23.5523,223.1028,1127.0000,-0.4651,10.1675
-300.2948,-23.3242,223.4342,1128.0000,-0.2455,10.1674
-290.8122,-23.0259,222.4384,1129.0000,-0.1363,10.1674
-279.9199,-22.6621,223.7560,1130.0000,-0.0592,10.1674
-270.3615,-22.3345,227.3837,1131.0000,-0.0249,10.1674
-262.2499,-22.0536,229.7025,1132.0000,-0.0142,10.1674
-253.4324,-21.7466,229.9337,1133.0000,-0.0079,10.1674
-242.9909,-21.3819,231.0173,1134.0000,-0.0040,10.1674
-233.0445,-21.0340,234.3675,1135.0000,-0.0015,10.1674
-224.6549,-20.7404,237.2243,1136.0000,-0.0008,10.1674
-216.1999,-20.4443,237.8654,1137.0000,-0.0005,10.1674
-206.3219,-20.0984,238.1708,1138.0000,-0.0002,10.1674
-196.2882,-19.7470,240.1452,1139.0000,-0.0001,10.1674
-187.6403,-19.4441,242.1021,1140.0000,-0.0001,10.1674
-179.3561,-19.1540,241.9404,1141.0000,-0.0000,10.1674
-169.8419,-18.8207,240.7555,1142.0000,-0.0000,10.1674
-159.5613,-18.4606,241.0565,1143.0000,-0.0000,10.1674
-150.3488,-18.1380,242.3290,1144.0000,-0.0000,10.1674
-141.9293,-17.8431,242.2123,1145.0000,-0.0000,10.1674
-132.7270,-17.5208,240.7620,1146.0000,-0.0000,10.1674
-122.4945,-17.1624,240.2791,1147.0000,-0.0000,10.1674
-112.8858,-16.8258,241.2176,1148.0000,-0.0000,10.1674
-104.2880,-16.5247,241.4310,1149.0000,-0.0000,10.1674
-95.3482,-16.2115,240.1586,1150.0000,-0.0000,10.1674
-85.3205,-15.8603,239.2201,1151.0000,-0.0000,10.1674
-75.4390,-15.5142,239.7968,1152.0000,-0.0000,10.1674
-66.5981,-15.2045,240.2797,1153.0000,-0.0000,10.1674
-57.8172,-14.8970,239.3412,1154.0000,-0.0000,10.1674
-48.0613,-14.5553,238.1627,1155.0000,-0.0000,10.1674
-38.0357,-14.2041,238.3318,1156.0000,-0.0000,10.1674
-28.9169,-13.8847,238.9442,1157.0000,-0.0000,10.1674
-20.1856,-13.5789,238.3843,1158.0000,-0.0000,10.1674
-10.7068,-13.2469,237.1498,1159.0000,-0.0000,10.1674
-0.6635,-12.8951,236.9180,1160.0000,-0.0000,10.1674
8.7270,-12.5662,237.5103,1161.0000,-0.0000,10.1674
17.5066,-12.2587,237.3041,1162.0000,-0.0000,10.1674
26.7470,-11.9351,236.1629,1163.0000,-0.0000,10.1674
36.7030,-11.5864,235.5925,1164.0000,-0.0000,10.1674
46.3209,-11.2495,236.0376,1165.0000,-0.0000,10.1674
55.2249,-10.9376,236.1122,1166.0000,-0.0000,10.1674
64.2927,-10.6200,235.1693,1167.0000,-0.0000,10.1674
74.0908,-10.2768,234.3609,1168.0000,-0.0000,10.1674
83.8646,-9.9345,234.5728,1169.0000,-0.0000,10.1674
92.9412,-9.6166,234.8267,1170.0000,-0.0000,10.1674
101.9135,-9.3023,234.1384,1171.0000,-0.0000,10.1674
111.5222,-8.9658,233.2093,1172.0000,-0.0000,10.1674
121.3678,-8.6209,233.1506,1173.0000,-0.0000,10.1674
130.6347,-8.2963,233.4727,1174.0000,0.0000,10.1674
139.5876,-7.9828,233.0489,1175.0000,0.0000,10.1674
149.0108,-7.6527,232.1120,1176.0000,-0.0000,10.1674
158.8476,-7.3082,231.7926,1177.0000,-0.0000,10.1674
168.2928,-6.9774,232.0796,1178.0000,0.0000,10.1674
177.2919,-6.6622,231.8914,1179.0000,0.0000,10.1674
186.5602,-6.3375,231.0393,1180.0000,0.0000,10.1674
196.3236,-5.9956,230.5067,1181.0000,0.0000,10.1674
205.9111,-5.6597,230.6772,1182.0000,0.0000,10.1674
215.0051,-5.3412,230.6670,1183.0000,-0.0000,10.1674
224.1656,-5.0204,229.9633,1184.0000,0.0000,10.1674
233.8145,-4.6824,229.2883,1185.0000,0.0000,10.1674
243.4927,-4.3434,229.2917,1186.0000,0.0000,10.1674
252.7096,-4.0206,229.3864,1187.0000,0.0000,10.1674
261.8158,-3.7017,228.8618,1188.0000,0.0000,10.1674
271.3346,-3.3683,228.1237,1189.0000,0.0000,10.1674
281.0467,-3.0281,227.9427,1190.0000,0.0000,10.1674
290.3930,-2.7007,228.0664,1191.0000,0.0000,10.1674
299.4964,-2.3819,227.7208,1192.0000,0.0000,10.1674
308.8918,-2.0528,226.9936,1193.0000,0.0000,10.1674
318.5857,-1.7133,226.6415,1194.0000,-0.0000,10.1674
328.0483,-1.3818,226.7258,1195.0000,-0.0000,10.1674
337.1919,-1.0616,226.5333,1196.0000,0.0000,10.1674
346.4876,-0.7360,225.8752,1197.0000,0.0000,10.1674
356.1235,-0.3985,225.3881,1198.0000,0.0000,10.1674
364.5950,3.8823,224.5644,1199.0000,-45.0000,11.6694
366.9705,13.8176,223.4474,1200.0000,-40.3739,11.3010
363.3134,23.6454,224.0596,1201.0000,-16.0233,10.3140
358.3224,30.9956,225.3503,1202.0000,-8.2478,10.2053
353.0076,37.2657,224.6348,1203.0000,-4.1962,10.1771
346.4907,44.1317,222.7153,1204.0000,-2.3210,10.1704
339.0189,51.5036,222.5063,1205.0000,-1.0515,10.1680
332.2582,57.9723,223.7503,1206.0000,-0.4899,10.1675
326.2160,63.6777,223.6426,1207.0000,-0.2498,10.1674
319.6074,69.8772,221.9065,1208.0000,-0.1379,10.1674
312.0551,76.9343,221.1108,1209.0000,-0.0686,10.1674
304.9160,83.5923,222.0997,1210.0000,-0.0293,10.1674
298.6754,89.4076,222.4732,1211.0000,-0.0150,10.1674
292.2513,95.3915,221.0951,1212.0000,-0.0081,10.1674
284.8956,102.2418,219.8948,1213.0000,-0.0042,10.1674
277.5477,109.0838,220.4737,1214.0000,-0.0018,10.1674
271.0846,115.1018,221.1518,1215.0000,-0.0009,10.1674
264.7672,120.9838,220.2201,1216.0000,-0.0005,10.1674
257.6560,127.6049,218.8242,1217.0000,-0.0003,10.1674
250.2154,134.5327,218.9272,1218.0000,-0.0001,10.1674
243.5090,140.7768,219.7175,1219.0000,-0.0001,10.1674
237.2061,146.6452,219.2423,1220.0000,-0.0000,10.1674
230.3296,153.0478,217.8481,1221.0000,-0.0000,10.1674
222.9036,159.9619,217.4953,1222.0000,-0.0000,10.1674
215.9683,166.4190,218.2182,1223.0000,-0.0000,10.1674
209.6007,172.3477,218.1450,1224.0000,-0.0000,10.1674
202.9149,178.5726,216.9107,1225.0000,-0.0000,10.1674
195.5879,185.3946,216.1898,1226.0000,-0.0000,10.1674
188.4700,192.0218,216.7035,1227.0000,-0.0000,10.1674
181.9789,198.0654,216.9312,1228.0000,-0.0000,10.1674
175.4218,204.1706,215.9612,1229.0000,-0.0000,10.1674
168.2450,210.8526,215.0003,1230.0000,-0.0000,10.1674
161.0118,217.5872,215.2172,1231.0000,-0.0000,10.1674
154.3631,223.7776,215.6186,1232.0000,-0.0000,10.1674
147.8669,229.8260,214.9609,1233.0000,-0.0000,10.1674
140.8574,236.3523,213.9004,1234.0000,-0.0000,10.1674
133.5832,243.1251,213.7928,1235.0000,-0.0000,10.1674
126.7693,249.4693,214.2365,1236.0000,-0.0000,10.1674
120.2704,255.5202,213.8866,1237.0000,-0.0000,10.1674
113.4161,261.9020,212.8548,1238.0000,-0.0000,10.1674
106.1687,268.6498,212.4495,1239.0000,-0.0000,10.1674
99.2065,275.1321,212.8185,1240.0000,-0.0000,10.1674
92.6523,281.2345,212.7300,1241.0000,-0.0000,10.1674
85.9207,287.5020,211.8268,1242.0000,-0.0000,10.1674
78.7510,294.1775,211.1912,1243.0000,-0.0000,10.1674
71.6768,300.7641,211.3985,1244.0000,-0.0000,10.1674
65.0306,306.9521,211.4957,1245.0000,-0.0000,10.1674
58.3779,313.1463,210.7843,1246.0000,-0.0000,10.1674
51.3148,319.7225,210.0080,1247.0000,-0.0000,10.1674
44.1762,326.3690,210.0052,1248.0000,-0.0000,10.1674
37.4192,332.6602,210.1985,1249.0000,-0.0000,10.1674
30.7988,338.8242,209.7033,1250.0000,-0.0000,10.1674
23.8493,345.2948,208.8805,1251.0000,-0.0000,10.1674
16.6957,351.9552,208.6589,1252.0000,-0.0000,10.1674
9.8277,358.3498,208.8597,1253.0000,0.0000,10.1674
3.1967,364.5236,208.5702,1254.0000,0.0000,10.1674
-5.5179,367.5814,207.0456,1255.0000,-43.7373,11.5600
-15.7194,364.4739,206.1346,1256.0000,-19.2133,10.3813
-24.0459,359.0535,207.5701,1257.0000,-8.0236,10.2032
-30.3823,353.7972,208.2882,1258.0000,-4.2749,10.1775
-36.5892,348.0525,206.6160,1259.0000,-2.3519,10.1704
-43.8353,340.8894,205.0017,1260.0000,-1.2433,10.1682
-51.0326,333.5193,205.8167,1261.0000,-0.5064,10.1675
-57.0343,327.2815,206.9109,1262.0000,-0.2619,10.1674
-62.7658,321.2843,205.8625,1263.0000,-0.1376,10.1674
-69.4669,314.2463,204.0292,1264.0000,-0.0754,10.1674
-76.6650,306.6701,204.1754,1265.0000,-0.0330,10.1674
-82.9425,300.0564,205.3847,1266.0000,-0.0162,10.1674
-88.6577,294.0326,204.9570,1267.0000,-0.0082,10.1674
-95.0484,287.2953,203.1747,1268.0000,-0.0045,10.1674
-102.2007,279.7543,202.6989,1269.0000,-0.0022,10.1674
-108.7701,272.8272,203.7796,1270.0000,-0.0010,10.1674
-114.5852,266.6955,203.8846,1271.0000,-0.0005,10.1674
-120.7444,260.2008,202.3600,1272.0000,-0.0003,10.1674
-127.7502,252.8132,201.4005,1273.0000,-0.0001,10.1674
-134.5490,245.6440,202.1651,1274.0000,-0.0001,10.1674
-140.5347,239.3322,202.6565,1275.0000,-0.0000,10.1674
-146.5478,232.9915,201.5185,1276.0000,-0.0000,10.1674
-153.3483,225.8205,200.2640,1277.0000,-0.0000,10.1674
-160.2844,218.5064,200.6039,1278.0000,-0.0000,10.1674
-166.4795,211.9737,201.3048,1279.0000,-0.0000,10.1674
-172.4337,205.6951,200.6046,1280.0000,-0.0000,10.1674
-179.0158,198.7543,199.2528,1281.0000,-0.0000,10.1674
-185.9902,191.3999,199.1449,1282.0000,-0.0000,10.1674
-192.4001,184.6408,199.8771,1283.0000,-0.0000,10.1674
-198.3742,178.3411,199.5977,1284.0000,-0.0000,10.1674
-204.7620,171.6053,198.3238,1285.0000,-0.0000,10.1674
-211.6874,164.3025,197.8216,1286.0000,-0.0000,10.1674
-218.2857,157.3447,198.4326,1287.0000,-0.0000,10.1674
-224.3436,150.9567,198.5050,1288.0000,-0.0000,10.1674
-230.5850,144.3752,197.4433,1289.0000,-0.0000,10.1674
-237.3995,137.1895,196.6568,1290.0000,-0.0000,10.1674
-244.1358,130.0861,197.0423,1291.0000,-0.0000,10.1674
-250.3208,123.5640,197.3672,1292.0000,-0.0000,10.1674
-256.4754,117.0741,196.6045,1293.0000,-0.0000,10.1674
-263.1479,110.0381,195.6768,1294.0000,-0.0000,10.1674
-269.9586,102.8562,195.7959,1295.0000,-0.0000,10.1674
-276.2912,96.1786,196.2663,1296.0000,-0.0000,10.1674
-282.4190,89.7169,195.8446,1297.0000,-0.0000,10.1674
-288.9469,82.8334,194.9261,1298.0000,-0.0000,10.1674
-295.7670,75.6416,194.7969,1299.0000,-0.0000,10.1674
-302.2417,68.8142,195.3091,1300.0000,-0.0000,10.1674
-308.3927,62.3279,195.2146,1301.0000,-0.0000,10.1674
-314.7918,55.5802,194.4156,1302.0000,-0.0000,10.1674
-321.5625,48.4405,194.0684,1303.0000,-0.0000,10.1674
-328.1508,41.4932,194.4941,1304.0000,-0.0000,10.1674
-334.3612,34.9445,194.6251,1305.0000,-0.0000,10.1674
-340.6615,28.3009,193.9681,1306.0000,-0.0000,10.1674
-347.3448,21.2534,193.4122,1307.0000,-0.0000,10.1674
-354.0111,14.2239,193.6209,1308.0000,-0.0000,10.1674
-360.3104,7.5813,193.8427,1309.0000,-0.0000,10.1674
